parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,bad,0,0.2869417224551455,0.3881956273435109,0.2787500651391639,0.38347700141250735,0.28213048467618096,0.3849189436289005
00000000000000000085,built_loss,bad,0,0.3216657468214983,0.407889300695522,0.297352699658765,0.39427711451402697,0.2779375160258307,0.3800086925318746
00000000000000000085,built_loss,bad,0,0.33098078610750586,0.4129828685959749,0.38583046547180183,0.44208870724682425,0.36550689421546145,0.4314595082116167
00000000000000000085,built_loss,bad,0,0.5236195303817804,0.5116722253060776,0.5965212945218406,0.5481924287386105,0.6059106382128329,0.5536976297106976
00000000000000000085,built_loss,bad,0,0.36768489059020915,0.4329598022869707,0.4681610871356329,0.4836683848312918,0.4461392709985525,0.4733374653400786
00000000000000000085,built_loss,bad,0,0.31810513129745677,0.4056085770597034,0.22514091439877001,0.3499422053020107,0.2428660907767008,0.36265688733218765
00000000000000000085,built_loss,bad,0,0.3671101423916033,0.43272021889289136,0.4375539041179594,0.4686718336193445,0.4469462759150614,0.4737396467881345
00000000000000000085,built_loss,bad,0,0.3842817740347809,0.44137266860741303,0.2584053877849428,0.3712458203579647,0.3001736416120043,0.3962959260570718
00000000000000000085,built_loss,bad,0,0.3702062930541611,0.43374828183678127,0.39897769019772034,0.4490430062961483,0.40493927103510857,0.45179622824470783
00000000000000000085,built_loss,bad,0,0.4668699857050945,0.4831400618957671,0.6043558429484637,0.5533466393982063,0.5888841318171971,0.5380408536600396
00000000000000000085,built_loss,bad,0,0.4342565028721545,0.46707957820154966,0.4287430403503759,0.4641885385989563,0.435965777733935,0.467793830213013
00000000000000000085,built_loss,bad,0,0.27662717960704664,0.3821370864624256,0.20252629696741098,0.33484372541803403,0.20978747034634126,0.3391952689314886
00000000000000000085,built_loss,bad,0,0.36761194887965365,0.43228337284365165,0.28530152749273735,0.3881634484669666,0.2849947929574448,0.38554048586428086
00000000000000000085,built_loss,good,1,0.5265797299083318,0.5128833232738097,0.5233161537759251,0.5116927997884205,0.5448349843777045,0.5196458537144715
00000000000000000085,built_loss,good,1,0.48815389786595637,0.4939277734706748,0.592465252425331,0.546591135257279,0.61636783895055,0.5612651829028956
00000000000000000085,built_loss,good,1,0.39143889851217584,0.44524283329297576,0.5226736707376833,0.5113127924101342,0.5238037187791068,0.5106859396007336
00000000000000000085,built_loss,good,1,0.5351045733562096,0.5172226670657913,0.7555128729637901,0.6370118814790551,0.7532793081638879,0.6371033658345141
