parent_id,parent_label_v1,applicable_v1,dor_median_v1,dor_median_ci_low_v1,dor_median_ci_high_v1,n_eff_min_v1,parent_label_v2,applicable_v2,dor_median_v2,dor_median_ci_low_v2,dor_median_ci_high_v2,n_eff_min_v2,dor_delta_v2_minus_v1,n_eff_min_delta_v2_minus_v1,category_v1,category_v2,category_changed
000000000000000003a2,crop_loss,True,0.4114761825588132,0.3068951309256258,0.4985778964093511,5.93627090243132,crop_loss,True,0.3318222738535446,0.2863349323652683,0.3897879564381802,1.2699797994743256,-0.07965390870526856,-4.666291102956995,degraded,degraded,False
000000000000000003a5,built_loss,True,0.6047036495876502,0.5432775111233029,0.6466801602133537,8.011860412642474,built_loss,True,0.3787233533241222,0.3378999385430954,0.4340462109619176,1.0989322125154717,-0.225980296263528,-6.912928200127002,recovering,degraded,True
000000000000000003b0,crop_loss,True,0.1885887194657057,0.1493617740766252,0.2332126068409631,8.123891098497815,crop_loss,True,0.2272068301840649,0.1864211175328045,0.2598057951566138,1.4675036438141966,0.03861811071835919,-6.656387454683618,degraded,degraded,False
000000000000000003b7,built_loss,True,0.413910334846955,0.3410890651820172,0.4940981646696902,5.93318216001249,built_loss,True,0.481176483284915,0.4666193730180693,0.5003029664135439,2.464722223142924,0.06726614843796003,-3.4684599368695657,degraded,indistinguishable,True
000000000000000003bf,built_loss,True,0.5438208958226529,0.5111305090627631,0.5717039652874241,9.522500930602252,built_loss,True,0.5275568349855334,0.4963922637027717,0.5663271955747753,1.3774873188438872,-0.01626406083711951,-8.145013611758365,recovering,indistinguishable,True
000000000000000003c7,crop_loss,True,0.708244804596588,0.6348242974775318,0.7542900290080108,1.3851521088551169,crop_loss,True,0.712501564649952,0.6695563303864758,0.7595110035898994,1.384224235068909,0.0042567600533639505,-0.0009278737862079556,recovering,recovering,False
000000000000000003c8,crop_loss,True,0.0983762238196064,0.0831979520450717,0.1167426112385363,9.761209457064831,crop_loss,True,0.197128335650362,0.1773815386633134,0.2281850163067028,1.225193050284002,0.0987521118307556,-8.53601640678083,degraded,degraded,False
000000000000000003d2,built_loss,True,0.5884377587635155,0.506464022166593,0.6461285187871627,6.414955194844064,built_loss,True,0.5902530908897715,0.5147374318284207,0.6395063382219288,1.4310846732356135,0.001815332126256064,-4.983870521608451,recovering,recovering,False
000000000000000003f1,crop_loss,True,0.5124511510327434,0.4580080543237954,0.5868773332330111,8.231873039947295,crop_loss,True,0.4784585813400513,0.4329073872169412,0.5194429488512683,1.32735127720905,-0.0339925696926921,-6.904521762738245,indistinguishable,indistinguishable,False
000000000000000003f2,crop_loss,True,0.4671304387001209,0.426029343621292,0.495068142713398,8.16308973178691,crop_loss,True,0.4900789039231681,0.4526723416132542,0.5114680536548015,2.493389540238425,0.02294846522304722,-5.669700191548484,degraded,indistinguishable,True
000000000000000003f8,built_loss,True,0.3408987924417991,0.3008246625049308,0.3895537120208236,4.441841492723303,built_loss,True,0.2200028781710828,0.2002561442951503,0.2380678541281462,1.0765061811873158,-0.1208959142707163,-3.365335311535987,degraded,degraded,False
