parent_id,parent_label,dor,n_good,n_bad,n_blocks_good,n_blocks_bad,corr_range_m,ci_iid,ci_block,ci_ratio,lo_iid,hi_iid,lo_blk,hi_blk,cat_iid,cat_blk,category_changed
00000000000000000231,built_loss,0.5105630674638949,200,200,3,3,3510.084033613445,0.06504966835404363,0.5123634395179056,7.876495799014416,0.46935851331159556,0.5344081816656392,0.23264567394468927,0.7450091134625949,indistinguishable,indistinguishable,False
0000000000000000024c,built_loss,0.6407004451618222,200,200,1,1,5000.0,0.10064138074118334,0.09603253604994322,0.9542052716556765,0.5860331826238268,0.6866745633650101,0.5873097545117608,0.683342290561704,recovering,recovering,False
0000000000000000026d,built_loss,0.6023220553379393,200,200,1,1,4958.613445378152,0.18403065920400563,0.182335975738112,0.9907912981824675,0.5173863348348647,0.7014169940388704,0.5167244732605147,0.6990604489986267,recovering,recovering,False
00000000000000000278,built_loss,0.6145871107144155,172,172,2,1,5000.0,0.21496813322677588,0.206209337143758,0.9592553744987962,0.4931842199794144,0.7081523532061903,0.5014491132471769,0.7076584503909349,recovering,recovering,False
00000000000000000293,built_loss,0.4964642207673124,200,200,4,6,2930.6722689075627,0.11122196551573832,0.20278176144463794,1.8232168484375828,0.43351763031072005,0.5447395958264584,0.37508327569632866,0.5778650371409666,indistinguishable,indistinguishable,False
000000000000000002a4,built_loss,0.4785724571911289,200,200,1,1,4089.495798319328,0.1010450332854047,0.09761719506933453,0.966076133535548,0.42042051825102955,0.5214655515364343,0.4221974093668176,0.5198146044361521,indistinguishable,indistinguishable,False
00000000000000000316,built_loss,0.14920599375457552,200,200,6,1,2102.9411764705883,0.13926473095236597,0.14687761127885693,1.0546648119335746,0.07752885425231601,0.21679358520468198,0.07411186004641684,0.22098947132527377,degraded,degraded,False
0000000000000000034d,built_loss,0.5732511107609733,200,200,2,2,5000.0,0.1330610880397216,0.044192527543854165,0.33212209666181103,0.5068322236978303,0.6398933117375519,0.5523426030728389,0.596535130616693,recovering,recovering,False
00000000000000000356,built_loss,0.41763883846026373,200,200,1,2,5000.0,0.16147660369094263,0.16179816896217258,1.0019914047229121,0.32732560979943753,0.48880221349038017,0.32623229228585604,0.4880304612480286,indistinguishable,indistinguishable,False
00000000000000000362,built_loss,0.4549024471295339,200,200,4,2,3261.7647058823527,0.15473402208335507,0.3980436157059154,2.572437595472634,0.39770759369696107,0.5524416157803161,0.3399268362515576,0.737970451957473,indistinguishable,indistinguishable,False
00000000000000000363,built_loss,0.3065274313925424,198,195,2,1,5000.0,0.13461864347410304,0.139630579517255,1.0372306235883004,0.2316230092604146,0.36624165273451764,0.22914069747160587,0.36877127698886086,degraded,degraded,False
