parent_id,lon,lat,country_iso3,vote_dw,vote_wc100,vote_wc200,vote_worldcereal,vote_vida,vote_msbuildings,n_nature,n_crop,n_built,stable_class
0000000000000000058e,-79.99915321691455,-3.2693735607887926,ECU,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000593,75.9357138607283,44.02503968600736,KAZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000059a,90.56657489318295,22.95945644187617,BGD,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000059d,-77.08007770116816,-11.827263946481827,PER,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
000000000000000005a4,26.4493214891521,-7.964148898654235,COD,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000005a7,-105.8588654693348,51.2038364475201,CAN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000005ac,143.26228844880455,-35.04736656804528,AUS,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000005b7,43.31698757906435,56.967427310430956,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005c6,-62.33746624736904,-17.994018708905518,BOL,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005ca,23.528629005894302,-6.043011832036227,COD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005dd,72.69342450575571,30.187750375543903,PAK,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000005eb,-65.01049320679509,-35.4436134398704,ARG,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000005f0,30.116154647399576,62.93179163934252,FIN,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000608,5.363705814185045,35.37507198369208,DZA,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000625,98.64485474868457,8.445735722470712,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000646,26.418149948793154,1.4797498517658818,COD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000064e,22.142259027912644,3.5658176045482346,COD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000659,-9.106356782412208,31.453296947811484,MAR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000065f,106.61704356913167,10.147234702121496,VNM,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000667,106.71379212523135,20.786252106534224,VNM,built,nature,built,unknown,unknown,unknown,1,0,2,built
0000000000000000066b,52.90883885677896,58.035793677834306,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000673,76.30141801289336,65.7305827385453,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000675,101.66813483738882,36.65319496993733,CHN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000006ad,102.20038664322963,21.74044260132598,LAO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006ae,-98.16623236530569,22.09922972580332,MEX,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000006b1,105.42470969251983,52.25648229745136,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006db,90.9916576856283,22.243588991961325,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006de,117.95360279166322,-32.866077395146256,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000006e0,24.672903014805748,40.77152138998328,GRC,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000003,-99.23792249926028,47.67678114748163,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000000c,-3.7633571355261175,40.019451834118414,ESP,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000001f,-70.68856445465777,45.04103427234654,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000032,78.25390628292713,9.011854014522834,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000042,-94.08868945915877,41.2474488275098,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000046,118.00822036093767,33.429860067459664,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000005b,105.95750048753112,9.57815196963178,VNM,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000067,2.892889625214301,36.776084500804885,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000077,-97.7484259266617,51.40389126129352,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000007e,75.55967908279587,46.24765136197588,KAZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000089,38.31660538154145,48.737242340384725,UKR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000008b,157.77097860261895,64.52845722533655,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000090,62.80198508078725,57.838343978384835,RUS,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
00000000000000000093,-58.80556004479632,-34.543052367540575,ARG,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000a6,-110.70222215519361,64.61253953593014,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000ac,-9.368125856204635,30.207513311794532,MAR,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000ae,98.68968068136213,3.4776928751761096,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000c3,-71.73591024441271,-34.017088768688595,CHL,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000000c7,-86.36982554883336,39.98765147306059,USA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000000c8,102.40690932704871,6.018038667137704,MYS,built,nature,built,unknown,unknown,unknown,1,0,2,built
000000000000000000cd,34.58940543620115,8.238045228782278,ETH,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000ce,0.6868069504735802,35.10863167042223,DZA,built,nature,built,unknown,unknown,unknown,1,0,2,built
000000000000000000d5,138.6698312218003,-33.85512252296185,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000000dd,138.6508767693054,-32.97414472382583,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000000e6,19.799901924570992,47.10545262678161,HUN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000108,61.10318104698882,63.9102366468055,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000120,22.456220219712417,-7.495677477985905,COD,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000123,92.0152879518825,21.79335337156062,BGD,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000012c,32.89428449506761,46.47205051994894,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000134,74.29682745638064,29.639418726117345,IND,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000013b,-87.51086562272198,32.338227334197626,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000140,94.49436864146715,16.30940805659618,MMR,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000146,35.87525393388983,37.01647367083527,TUR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000147,37.463655019269964,-14.15363103776615,MOZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000156,5.91015100151495,59.08008519562325,NOR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000158,115.19703251081404,35.350098818793555,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000015f,98.36440071698246,9.177593184442886,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000168,32.666022581372836,0.36574906792926315,UGA,built,nature,built,unknown,unknown,unknown,1,0,2,built
00000000000000000172,-45.32562055435561,-19.18554410176165,BRA,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000180,32.317655914191285,-28.558386113207913,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000194,28.353749891485485,-29.596299592479607,LSO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001a7,130.25046105291852,47.23265407101294,CHN,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000001ab,42.78913751811572,39.552687212489914,TUR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001c5,36.61052499394166,53.486275921410986,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001d6,8.187290415229524,8.862104856660109,NGA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000001d8,117.95054851969721,53.95205239622696,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001dd,119.01765724570278,37.07414551207574,CHN,crop,built,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000001e2,-7.223667609954514,20.56005631799293,MRT,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001e6,75.8838810688346,31.68919454142127,IND,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000001e9,20.66084729287114,67.16878550842065,SWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001ef,67.05811306541713,25.011388213861984,PAK,built,nature,built,unknown,unknown,unknown,1,0,2,built
00000000000000000203,-52.634403537480445,-18.791363355090006,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000216,36.90274695586574,58.91030360692466,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000218,-57.779953484917066,-13.058315211839219,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000023b,148.9107152922913,-28.3373107217861,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000023d,-37.95350634370034,-11.822143549362345,BRA,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000241,106.96864417133605,32.61095585445631,CHN,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000247,142.24782099844836,-34.87462053890909,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000248,19.702434716244024,-34.709959347329985,ZAF,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000251,113.25505452960446,39.96186982440636,CHN,crop,built,built,unknown,unknown,unknown,0,1,2,built
0000000000000000025e,90.47925864756652,22.52862443161245,BGD,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000263,101.60992400697788,3.206401659372014,MYS,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000265,60.11287827777546,51.62478698965852,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000026e,42.78186116431436,2.42899961249498,SOM,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000276,30.106452842331084,52.2837910820886,BLR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000282,113.94163690125701,33.13126006701834,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000286,36.546475114183934,35.4842172907126,SYR,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000289,89.02030479462802,22.090336404490536,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002ab,68.15028478784964,29.261677149145086,PAK,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002d3,-77.8169657287314,48.4124115336471,CAN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000002df,-111.41961674109146,28.82006535547193,MEX,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002ea,72.73887925913216,21.30817328660767,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000002f4,4.951648593359421,24.803518057116726,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002fb,-8.487237888597033,32.39976193115981,MAR,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000002ff,122.6472103196593,42.136421632674484,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000301,0.6417115232107802,35.739248999874135,DZA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000030a,45.478334152655925,59.597604630804504,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000312,43.56249714621422,34.70456945562527,IRQ,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000031f,-1.3437449177501861,34.927171983030085,DZA,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000321,23.47194531146636,63.011562036572336,FIN,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000325,58.77852075474432,54.92456852281475,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000333,-4.040397569148578,42.24125502633123,ESP,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000359,96.29180769346189,16.725238201615106,MMR,crop,nature,built,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000035f,87.238945586219,50.66996767416787,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000386,30.550220592686127,39.82793101554413,TUR,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000398,28.77496992820913,7.359582712441798,SSD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000039c,39.50561549160205,59.34526786749533,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000039f,-97.11349668384602,51.06414842083952,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003af,-36.630377761720695,-8.746671342650751,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003b9,96.13343470887162,55.37651094225529,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003c2,-75.59363540053559,4.629243237888924,COL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003d3,-89.60618602293077,14.503884167044353,GTM,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003d7,84.32139720645561,27.63931974602523,NPL,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003df,113.19980813963112,32.0268712567218,CHN,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000003e6,37.16218040991946,40.838445878650184,TUR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003ea,136.8468800157366,-33.76538082607831,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003f7,-42.32156441273151,-2.800632645535226,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000402,-73.21516602277232,-45.958483672017806,CHL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000404,101.61522406715417,12.739143791391552,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000412,33.09883088526162,-12.377032900362973,ZMB,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
00000000000000000416,39.25768047318506,46.47456580274447,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000041a,-68.49658532987772,-39.74447752564943,ARG,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000421,32.48016114908851,60.026280684386336,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000423,123.24288318455895,44.46593282745322,CHN,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
00000000000000000444,115.27895886472575,23.406547958782458,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000445,-53.46947742559795,-17.068664134733996,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000446,-97.59723946434438,18.871582909961877,MEX,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000447,30.17715025519129,-2.071200634830175,RWA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000044a,28.47628009623939,-26.34215247575664,ZAF,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000044f,101.18906329636788,13.000912865183981,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000045b,131.07089240190487,-13.887011061439477,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000463,30.094505249052297,4.346633249504922,SSD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000468,16.721465277421803,-7.487143482786769,AGO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000046a,106.06862208817671,10.04617423265805,VNM,built,built,nature,unknown,unknown,unknown,1,0,2,built
00000000000000000477,-7.6490198969851075,33.285410969773245,MAR,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
0000000000000000047f,100.51191323519858,2.1956173016807283,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000488,-76.11699388506362,2.5278142937481274,COL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004ad,110.33939261193774,-7.397850943545289,IDN,built,nature,crop,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000004b1,25.529087312100064,-10.67751021433725,COD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004b5,18.57819313816844,-34.00343437636998,ZAF,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000004c4,42.21376657863717,56.84399879039293,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004c8,147.850433762445,-35.70385537767982,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004d6,140.3976508392758,-34.409832210905655,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004d8,5.493512372740316,35.898699962805345,DZA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004e2,119.98388516530174,43.85121567853024,CHN,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000004f0,71.4900413511492,34.721457782966716,PAK,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000004f1,76.69820387388896,15.03990889707847,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000501,-7.909172003266121,31.552201460593043,MAR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000508,-46.42012789652683,-23.88651781508752,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000511,-119.2251680763344,41.98415719201622,USA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000516,142.41679410339125,-34.851623667635636,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000051e,99.92333706104347,13.435607631169416,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000051f,13.103320807573606,32.2996896085089,LBY,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000053d,79.85281765713147,12.037110396852146,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000053e,-54.08904547705519,-15.660824421461884,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000540,-1.368628251120297,34.878303631573985,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000541,97.05609433719079,18.671617927716873,MMR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000562,92.02777453433175,27.434234366660743,BTN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
0000000000000000056d,-8.07113824899287,38.139098281399434,PRT,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000582,106.26616161915459,9.985537950979984,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000586,112.86123310904647,30.942964034903184,CHN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000597,80.27592415595177,13.108980193863559,IND,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000059c,125.57751477645718,46.77828620030528,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000005a8,77.37589292422872,16.188135493240043,IND,built,built,crop,unknown,unknown,unknown,0,1,2,built
000000000000000005c5,28.424177809760458,-26.156830032642784,ZAF,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000005da,104.12484747639888,52.346403657391726,RUS,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000005e3,110.14652432043728,-2.352193655702761,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005ec,90.74668710764891,22.49134434732149,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005ff,-51.65011948067068,-23.830103615244813,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000605,-8.76553596361726,31.967312953384674,MAR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000612,88.99057055872366,23.81761703279555,BGD,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000614,-37.73557505577295,-10.246049383374643,BRA,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000061f,-88.28467440846254,33.76349436398166,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000623,-117.57595104621936,55.96957869283099,CAN,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000063b,117.22956067266287,-32.33409508389067,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000648,33.30526373755229,-13.939472674032057,MWI,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000064b,-54.228014851508476,-23.81159832039195,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000064c,-46.78583204869189,-0.8623377569905346,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000652,140.17181437684815,48.98095527696635,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000656,-7.695103471060439,33.39868852710072,MAR,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000065a,-58.92818008107864,-13.85772598317718,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000662,30.722247969595017,28.798146462539414,EGY,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000666,58.59975601320454,42.66777512323118,UZB,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000067a,13.524720507354074,7.428573326262177,CMR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000068c,149.90667744779458,-30.47206716296773,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000068e,117.51154184034799,31.76321572083272,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000006ac,-35.45636951690489,-6.307565683209426,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000006af,-1.6743249423061701,52.58849962646194,GBR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000006b9,29.603575946280976,30.876039546236278,EGY,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000006c5,37.621938172331824,11.699433681551618,ETH,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000006d5,145.54131432461577,-33.60260609659585,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000006d8,-53.09164601709728,-18.62742081573819,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000006e2,28.996584308801417,60.6392910342695,RUS,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000006,-103.21808802860863,24.4305375511503,MEX,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000000f,31.552740449763515,-7.672376094372215,TZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000018,133.8970821172733,-2.667142994315065,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000001d,35.0415275186985,-5.692489208172789,TZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000021,37.78237728207557,59.17162352307503,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000035,74.01556494092283,27.117847723593847,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000052,110.95294195099137,-7.988493242853875,IDN,built,nature,built,unknown,unknown,unknown,1,0,2,built
00000000000000000057,-50.31710943056573,-21.874920399358675,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000066,15.821802520376101,-17.408676469773237,NAM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000069,123.42335472513857,48.1711240483326,CHN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000006d,20.011724668566373,-33.99651734868226,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000070,89.19098469861072,44.84645918180625,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000073,28.010773116008654,68.06260921611958,FIN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000074,-40.98020003048425,-12.09298560752438,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000084,119.55907186744162,45.425603045478105,CHN,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000088,104.49207876454695,27.665820046906756,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000094,-65.18925794833487,8.360126275894121,VEN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000096,78.01585273263547,9.970356422678362,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000009e,139.62312340130796,-35.223526195261115,AUS,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000000a2,30.55659863120338,47.97816592530373,UKR,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000aa,-9.872440056709335,7.619016166495515,LBR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000b2,109.91781324910045,53.82916286535941,RUS,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000000b3,146.7605976597512,-21.96394344401492,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000bb,18.747345906168146,-33.854044544620905,ZAF,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000000d9,22.9799380303541,30.08228816118827,LBY,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000de,37.035697617915424,13.54026136176934,ETH,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000ed,134.4405628641656,52.07906502883775,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000f4,106.01858592685124,9.632320381264186,VNM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000109,106.23723586700594,11.651104319265988,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000010a,116.70404623145295,-1.1765684433755432,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000010d,0.5803565893054169,31.53917588897331,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000112,21.04056516346846,52.08625155111071,POL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000113,-143.56735631929155,68.84531132317292,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000116,28.72017269587784,-23.684307044632213,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000121,0.21842536133366164,35.73781169541954,DZA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000012a,120.63678071379981,32.560650198545616,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
