dataset,parent_id,parent_label,n_bad,n_good,n_eff_300m_bad,n_eff_300m_good,n_eff_min_300m,n_min
stable,000000000000000002ae,stable_crop,100,100,25.813421074751332,60.75338268637451,25.813421074751332,100
stable,000000000000000002af,stable_nature,100,100,4.500597816046353,55.43948305889588,4.500597816046353,100
stable,000000000000000002b0,stable_crop,100,100,44.89339839805428,44.359162265599274,44.359162265599274,100
stable,000000000000000002b1,stable_nature,100,100,56.33408928480656,60.255194168766586,56.33408928480656,100
stable,000000000000000002b2,stable_nature,100,100,40.63580882651141,47.04325828741719,40.63580882651141,100
stable,000000000000000002b3,stable_crop,100,100,51.62261059712518,53.414124609732745,51.62261059712518,100
stable,000000000000000002b4,stable_nature,100,100,18.401889395721312,63.49634006211131,18.401889395721312,100
stable,000000000000000002b5,stable_nature,100,100,16.651162386854853,56.00995657750247,16.651162386854853,100
stable,000000000000000002b7,stable_crop,100,100,37.79195819009348,54.3192883074343,37.79195819009348,100
stable,000000000000000002b8,stable_nature,100,100,27.61816842352239,54.80431762335913,27.61816842352239,100
stable,000000000000000002b9,stable_built,100,100,45.472797545430154,43.68512765765656,43.68512765765656,100
stable,000000000000000002ba,stable_crop,100,100,29.446902443815517,66.48368457899285,29.446902443815517,100
stable,000000000000000002bb,stable_nature,100,100,3.5607284985088365,58.874319785167074,3.5607284985088365,100
stable,000000000000000002bc,stable_crop,100,100,42.866659711351595,47.17022363879453,42.866659711351595,100
stable,000000000000000002bd,stable_crop,100,100,67.54553846567752,31.375677316361568,31.375677316361568,100
stable,000000000000000002be,stable_built,100,100,23.878747807752607,47.053546175293654,23.878747807752607,100
stable,000000000000000002bf,stable_crop,100,100,51.88379858096062,54.7261337269996,51.88379858096062,100
stable,000000000000000002c1,stable_nature,100,100,37.46015842757719,59.10466469191072,37.46015842757719,100
stable,000000000000000002c2,stable_nature,100,100,54.26977728544549,63.612995934770204,54.26977728544549,100
stable,000000000000000002c3,stable_nature,100,100,5.539725721986809,57.22962900301006,5.539725721986809,100
stable,000000000000000002c6,stable_built,100,100,13.941397155919763,49.064177200178406,13.941397155919763,100
stable,000000000000000002c7,stable_built,100,100,30.2831888035313,65.1862043546574,30.2831888035313,100
stable,000000000000000002c8,stable_nature,32,100,1.3305281190511353,56.581891367359205,1.3305281190511353,32
stable,000000000000000002c9,stable_nature,100,100,55.265530243737885,55.780875247257,55.265530243737885,100
stable,000000000000000002ca,stable_nature,100,100,36.61827605234284,55.329526996377695,36.61827605234284,100
stable,000000000000000002cb,stable_nature,11,100,1.2040006242889805,63.52331660139062,1.2040006242889805,11
stable,000000000000000002cd,stable_nature,100,100,12.227130880250035,63.93583280304017,12.227130880250035,100
stable,000000000000000002ce,stable_nature,100,100,47.61762066009097,50.72366319029641,47.61762066009097,100
stable,000000000000000002cf,stable_nature,100,100,3.708601851228752,58.717784332489956,3.708601851228752,100
stable,000000000000000002d0,stable_nature,100,100,58.4735184696998,41.900529256845786,41.900529256845786,100
stable,000000000000000002d1,stable_nature,100,100,12.278049185501905,59.810944894880215,12.278049185501905,100
stable,000000000000000002d2,stable_nature,100,100,19.343262190896276,48.507865518629075,19.343262190896276,100
stable,000000000000000002d3,stable_nature,100,100,4.965391768031423,56.72326524310836,4.965391768031423,100
stable,000000000000000002d4,stable_nature,100,100,14.770922763691747,63.85143599854915,14.770922763691747,100
stable,000000000000000002d5,stable_crop,100,100,50.89044992586483,52.74381301819118,50.89044992586483,100
stable,000000000000000002d6,stable_crop,100,100,58.353726743276525,57.61745463326333,57.61745463326333,100
stable,000000000000000002d7,stable_nature,100,100,42.233398926487844,61.08433678563723,42.233398926487844,100
stable,000000000000000002d8,stable_nature,100,100,42.98856526726747,54.07643899381188,42.98856526726747,100
stable,000000000000000002d9,stable_crop,100,100,35.052843897831224,62.72674193369494,35.052843897831224,100
stable,000000000000000002da,stable_nature,100,100,48.673362185204155,58.659995621093,48.673362185204155,100
stable,000000000000000002db,stable_nature,100,100,5.6139655860566755,55.49255360257283,5.6139655860566755,100
stable,000000000000000002dd,stable_crop,100,100,49.28682983199588,53.2964279377965,49.28682983199588,100
stable,000000000000000002de,stable_crop,100,100,56.61581293341421,35.843645911330384,35.843645911330384,100
stable,000000000000000002df,stable_nature,100,100,32.325114196545684,61.335666938915665,32.325114196545684,100
stable,000000000000000002e0,stable_nature,100,100,14.670819497801155,62.20797940193106,14.670819497801155,100
stable,000000000000000002e1,stable_nature,100,100,43.608621268217114,63.42910364421805,43.608621268217114,100
stable,000000000000000002e2,stable_crop,100,100,52.71755994709411,42.00972133917315,42.00972133917315,100
stable,000000000000000002e3,stable_nature,100,100,62.657325747700284,43.036727264460644,43.036727264460644,100
stable,000000000000000002e5,stable_built,100,100,47.87500446803243,44.424450082986375,44.424450082986375,100
stable,000000000000000002e6,stable_built,100,100,38.53852757073379,45.371072507128986,38.53852757073379,100
stable,000000000000000002e7,stable_nature,100,100,44.95405317747929,58.11708862173726,44.95405317747929,100
stable,000000000000000002e9,stable_nature,100,100,23.96716481277273,62.63114232944777,23.96716481277273,100
stable,000000000000000002ea,stable_crop,100,100,57.619877172236144,40.28247056850785,40.28247056850785,100
stable,000000000000000002eb,stable_nature,100,100,55.9683204610473,48.58887941921922,48.58887941921922,100
stable,000000000000000002ee,stable_crop,100,100,45.74960798643719,53.643885302050776,45.74960798643719,100
stable,000000000000000002ef,stable_nature,38,100,7.012255421736257,63.60711969403829,7.012255421736257,38
stable,000000000000000002f1,stable_nature,100,100,2.121747430095342,61.91748852328363,2.121747430095342,100
stable,000000000000000002f2,stable_crop,100,100,61.64630956139529,51.11312593051743,51.11312593051743,100
stable,000000000000000002f3,stable_built,100,100,48.46787598498844,58.235728162636875,48.46787598498844,100
stable,000000000000000002f5,stable_nature,100,100,22.77446664979714,64.56950013596662,22.77446664979714,100
stable,000000000000000002f6,stable_nature,100,100,46.00386133737307,53.95468888259813,46.00386133737307,100
stable,000000000000000002f7,stable_nature,100,100,5.178372513638229,41.727969360713765,5.178372513638229,100
stable,000000000000000002f8,stable_nature,100,100,15.904367318568266,56.26086777560323,15.904367318568266,100
stable,000000000000000002f9,stable_built,100,100,23.312644986123587,45.37741912354985,23.312644986123587,100
stable,000000000000000002fa,stable_nature,100,100,59.28470785380071,50.920024228367424,50.920024228367424,100
stable,000000000000000002fb,stable_built,100,100,5.703597061020076,28.650683158086142,5.703597061020076,100
stable,000000000000000002fd,stable_built,100,100,12.33953535615682,64.40198338066112,12.33953535615682,100
stable,000000000000000002fe,stable_nature,100,100,47.65605652052723,54.97140622829853,47.65605652052723,100
stable,000000000000000002ff,stable_crop,100,100,53.009261642056764,27.55242167272723,27.55242167272723,100
stable,00000000000000000300,stable_built,100,100,27.581034495700965,48.81199817751467,27.581034495700965,100
stable,00000000000000000301,stable_crop,100,100,61.80266355741168,52.18335828900668,52.18335828900668,100
stable,00000000000000000302,stable_crop,100,100,41.61882408467265,29.73485707186944,29.73485707186944,100
stable,00000000000000000303,stable_nature,100,100,52.12970312156834,49.09949715039828,49.09949715039828,100
stable,00000000000000000304,stable_crop,100,100,42.94783149099773,55.88552846195335,42.94783149099773,100
stable,00000000000000000305,stable_nature,100,100,59.00938424504525,55.60406967253734,55.60406967253734,100
stable,00000000000000000306,stable_nature,100,100,40.35377108925628,50.87412826923682,40.35377108925628,100
stable,00000000000000000307,stable_nature,100,100,29.30877726135185,53.06186485922974,29.30877726135185,100
stable,00000000000000000308,stable_nature,100,100,58.96705014162552,39.071961086765015,39.071961086765015,100
stable,00000000000000000309,stable_nature,100,100,60.80935889552887,18.863312803909526,18.863312803909526,100
stable,0000000000000000030a,stable_crop,100,100,24.99931759040163,64.77326018435791,24.99931759040163,100
stable,0000000000000000030b,stable_nature,100,100,51.289190327686654,63.401068551286464,51.289190327686654,100
stable,0000000000000000030c,stable_crop,100,100,58.787948560784045,44.46920660939025,44.46920660939025,100
stable,0000000000000000030d,stable_nature,100,100,65.45146915685199,34.03066595300373,34.03066595300373,100
stable,0000000000000000030f,stable_nature,100,100,13.122769596959959,53.64549682652751,13.122769596959959,100
stable,00000000000000000311,stable_built,100,100,3.1336986794618014,60.65451606775619,3.1336986794618014,100
stable,00000000000000000312,stable_nature,100,100,44.63502831749458,53.625914631432664,44.63502831749458,100
stable,00000000000000000317,stable_nature,100,100,45.3467021019832,54.15440917322376,45.3467021019832,100
stable,00000000000000000318,stable_nature,100,100,1.802067387592244,57.513753691870605,1.802067387592244,100
stable,00000000000000000319,stable_built,100,100,13.104853063605598,58.90795266799533,13.104853063605598,100
stable,0000000000000000031a,stable_built,100,100,37.35835851014822,49.86780926714336,37.35835851014822,100
stable,0000000000000000031b,stable_crop,100,100,62.38525269445175,56.78299760346555,56.78299760346555,100
stable,0000000000000000031c,stable_built,100,100,13.381645061672199,54.61224550171044,13.381645061672199,100
stable,0000000000000000031d,stable_crop,100,100,28.388317192787472,58.17116786193534,28.388317192787472,100
stable,0000000000000000031f,stable_built,100,100,32.13632359846869,49.05193809649805,32.13632359846869,100
stable,00000000000000000320,stable_crop,100,100,52.53920610155883,30.26430255027449,30.26430255027449,100
stable,00000000000000000321,stable_built,100,100,13.37594483335689,52.86237613686529,13.37594483335689,100
stable,00000000000000000322,stable_nature,100,100,30.88823567707681,51.99350957089774,30.88823567707681,100
stable,00000000000000000323,stable_crop,100,100,54.19025289033764,46.17851157744431,46.17851157744431,100
stable,00000000000000000324,stable_nature,100,100,9.780620293910733,54.89649622583353,9.780620293910733,100
stable,00000000000000000325,stable_nature,100,100,8.588628382138253,55.90001624790294,8.588628382138253,100
stable,00000000000000000326,stable_nature,39,100,6.665121651491889,61.569566342995,6.665121651491889,39
stable,00000000000000000327,stable_built,100,100,6.911553934972153,53.57266993646247,6.911553934972153,100
stable,00000000000000000328,stable_crop,100,100,63.99610539690457,49.59458937210955,49.59458937210955,100
stable,00000000000000000329,stable_crop,100,100,54.33368582226323,58.08461689716691,54.33368582226323,100
stable,0000000000000000032a,stable_nature,100,100,56.21148015225593,37.13760164842028,37.13760164842028,100
stable,0000000000000000032c,stable_nature,100,100,14.711096944312638,68.66402601176362,14.711096944312638,100
stable,0000000000000000032d,stable_crop,100,100,17.165978690805957,48.29928088522678,17.165978690805957,100
stable,0000000000000000032e,stable_nature,100,100,24.87746184426373,59.01078424953305,24.87746184426373,100
stable,0000000000000000032f,stable_nature,100,100,13.029277572259518,58.4121756730709,13.029277572259518,100
stable,00000000000000000330,stable_built,100,100,28.991342308986514,38.35699297065358,28.991342308986514,100
stable,00000000000000000331,stable_nature,100,100,1.2552709205342139,59.17385073142391,1.2552709205342139,100
stable,00000000000000000332,stable_crop,100,100,60.731994909462735,28.765598465125727,28.765598465125727,100
stable,00000000000000000333,stable_crop,100,100,53.209582073775266,42.40831082195054,42.40831082195054,100
stable,00000000000000000334,stable_crop,100,100,65.62326784191453,35.46916400029014,35.46916400029014,100
stable,00000000000000000336,stable_built,100,100,30.41884708164751,57.49596649552936,30.41884708164751,100
stable,00000000000000000337,stable_nature,100,100,50.96951653488375,53.93895646087819,50.96951653488375,100
stable,00000000000000000338,stable_built,100,100,45.827323939267465,51.906470578857686,45.827323939267465,100
stable,00000000000000000339,stable_crop,100,100,49.28013672146799,50.950341633894396,49.28013672146799,100
stable,0000000000000000033b,stable_nature,100,100,24.501797999846307,61.710632096932756,24.501797999846307,100
stable,0000000000000000033c,stable_nature,100,100,61.48318041971589,54.804839244418105,54.804839244418105,100
stable,0000000000000000033d,stable_nature,100,100,44.257557869070155,59.67637626233156,44.257557869070155,100
stable,0000000000000000033f,stable_nature,100,100,6.2855477857602216,64.06660947878215,6.2855477857602216,100
stable,00000000000000000340,stable_built,100,100,28.552002356925193,58.52056442580964,28.552002356925193,100
stable,00000000000000000341,stable_crop,100,100,55.91096281759207,28.21666307155303,28.21666307155303,100
stable,00000000000000000342,stable_nature,100,100,42.43719705998863,51.62786804646735,42.43719705998863,100
stable,00000000000000000343,stable_nature,100,100,56.054774600103784,43.82836595782261,43.82836595782261,100
stable,00000000000000000344,stable_crop,100,100,50.6734731782174,48.14447379232507,48.14447379232507,100
stable,00000000000000000345,stable_nature,100,100,45.45680526936817,52.65282843985315,45.45680526936817,100
stable,00000000000000000346,stable_nature,100,100,46.7533473086805,48.85842949075716,46.7533473086805,100
stable,00000000000000000347,stable_crop,100,100,51.956389082981275,51.27864296371922,51.27864296371922,100
stable,00000000000000000348,stable_crop,100,100,49.9834946187596,43.92950768389541,43.92950768389541,100
stable,0000000000000000034a,stable_nature,100,100,49.21333606947033,55.45539586797937,49.21333606947033,100
stable,0000000000000000034b,stable_crop,100,100,42.273078049033444,50.084571204375266,42.273078049033444,100
stable,0000000000000000034c,stable_nature,100,100,6.217221199266058,50.848991254738195,6.217221199266058,100
stable,0000000000000000034e,stable_nature,100,100,12.157362641023578,28.31124989319505,12.157362641023578,100
stable,00000000000000000350,stable_crop,100,100,51.63934311483459,54.317220749390984,51.63934311483459,100
stable,00000000000000000351,stable_crop,100,100,56.295985731348104,57.325495372098835,56.295985731348104,100
stable,00000000000000000352,stable_nature,100,100,30.132210744507887,59.606218510244176,30.132210744507887,100
stable,00000000000000000353,stable_nature,100,100,33.52389806363946,51.89928683947267,33.52389806363946,100
stable,00000000000000000354,stable_nature,100,100,29.05977864966652,29.105922830419445,29.05977864966652,100
stable,00000000000000000355,stable_nature,100,100,20.124702926436054,59.934821198671095,20.124702926436054,100
stable,00000000000000000357,stable_crop,100,100,5.714180381509887,61.81697421076985,5.714180381509887,100
stable,00000000000000000358,stable_nature,100,100,38.88214072885038,55.44946139122415,38.88214072885038,100
stable,0000000000000000035a,stable_nature,100,100,2.053141714059399,48.29083755586478,2.053141714059399,100
stable,0000000000000000035b,stable_crop,100,100,27.431791581720667,49.80069304102159,27.431791581720667,100
stable,0000000000000000035c,stable_crop,100,100,32.37569283470483,60.13095958171811,32.37569283470483,100
stable,00000000000000000360,stable_crop,100,100,50.23445877610111,59.43626718839186,50.23445877610111,100
stable,00000000000000000361,stable_nature,100,100,46.94798858025202,57.39766292268662,46.94798858025202,100
stable,00000000000000000365,stable_built,100,100,21.42312415628875,57.81976913843726,21.42312415628875,100
stable,00000000000000000366,stable_crop,100,100,54.42590568192395,52.096650943153406,52.096650943153406,100
stable,00000000000000000367,stable_nature,100,100,3.2489387488923755,58.71835528191703,3.2489387488923755,100
stable,00000000000000000368,stable_crop,100,100,46.39714761177708,51.8164267299113,46.39714761177708,100
stable,00000000000000000369,stable_nature,100,100,41.709927278275025,56.53485322555486,41.709927278275025,100
stable,0000000000000000036a,stable_nature,100,100,4.300950767629904,58.74947420085483,4.300950767629904,100
stable,0000000000000000036b,stable_nature,100,100,15.779845436346722,54.961226931733805,15.779845436346722,100
stable,0000000000000000036c,stable_crop,100,100,69.33866411908765,24.619328169775258,24.619328169775258,100
stable,0000000000000000036d,stable_crop,100,100,19.402492621470138,55.964677028466525,19.402492621470138,100
stable,0000000000000000036e,stable_nature,100,100,20.80587626568665,60.74216621098797,20.80587626568665,100
stable,0000000000000000036f,stable_crop,100,100,28.205719680388096,69.29301087757828,28.205719680388096,100
stable,00000000000000000370,stable_built,100,100,59.131212890816265,27.726360665611796,27.726360665611796,100
stable,00000000000000000371,stable_crop,100,100,57.589622630756644,51.82937675781532,51.82937675781532,100
stable,00000000000000000372,stable_nature,100,100,48.970996631383045,59.32653389511426,48.970996631383045,100
stable,00000000000000000373,stable_nature,100,100,44.51658208140849,62.230290744085934,44.51658208140849,100
stable,00000000000000000374,stable_crop,100,100,36.83343844956357,42.747423295311684,36.83343844956357,100
stable,00000000000000000376,stable_crop,100,100,36.506016759178806,38.460847729685646,36.506016759178806,100
stable,00000000000000000378,stable_nature,100,100,54.8584111615414,61.08267613326343,54.8584111615414,100
stable,00000000000000000379,stable_crop,100,100,44.488159169706044,57.027783144323614,44.488159169706044,100
stable,0000000000000000037a,stable_built,100,100,25.615961025830444,46.677383141654765,25.615961025830444,100
stable,0000000000000000037b,stable_nature,100,100,22.27862750006717,55.754634833766566,22.27862750006717,100
stable,0000000000000000037d,stable_crop,100,100,44.163581002905,40.21083565607807,40.21083565607807,100
stable,0000000000000000037e,stable_nature,100,100,20.298135870484266,60.843755135171214,20.298135870484266,100
stable,00000000000000000381,stable_nature,100,100,52.65508443368489,56.5236086891797,52.65508443368489,100
stable,00000000000000000382,stable_crop,100,100,55.925815835012635,27.078183904750016,27.078183904750016,100
stable,00000000000000000383,stable_nature,100,100,53.88819802762688,42.802477277152086,42.802477277152086,100
stable,00000000000000000385,stable_nature,100,100,62.82810103715751,52.86380952247539,52.86380952247539,100
stable,00000000000000000386,stable_crop,100,100,41.746027096878485,54.16655548510528,41.746027096878485,100
stable,00000000000000000388,stable_nature,100,100,2.042773376972414,56.85561018729194,2.042773376972414,100
stable,00000000000000000389,stable_nature,100,100,4.701675004354582,57.09490580039051,4.701675004354582,100
stable,0000000000000000038a,stable_nature,100,100,14.85683243119478,61.000475774995714,14.85683243119478,100
stable,0000000000000000038c,stable_nature,100,100,53.954922892115995,48.92479977267696,48.92479977267696,100
stable,0000000000000000038d,stable_nature,100,100,50.91721040569758,60.76894964642763,50.91721040569758,100
stable,0000000000000000038e,stable_nature,100,100,60.416337226891265,53.08800685463917,53.08800685463917,100
stable,0000000000000000038f,stable_built,100,100,42.56888544452352,41.308620540621185,41.308620540621185,100
stable,00000000000000000390,stable_nature,100,100,36.03041290655603,60.53678024126981,36.03041290655603,100
stable,00000000000000000391,stable_built,100,100,11.592659424835617,65.51781492038032,11.592659424835617,100
stable,00000000000000000392,stable_nature,100,100,43.84988511135703,54.936051612536154,43.84988511135703,100
stable,00000000000000000393,stable_nature,100,100,7.306572106149376,56.54314264712403,7.306572106149376,100
stable,00000000000000000394,stable_crop,100,100,44.8646250705548,60.98520871659144,44.8646250705548,100
stable,00000000000000000395,stable_nature,100,100,55.349369314759926,51.59559464815922,51.59559464815922,100
stable,00000000000000000396,stable_nature,100,100,4.059052328480856,32.33472860183797,4.059052328480856,100
stable,00000000000000000397,stable_built,100,100,14.46383542560954,61.74285116449956,14.46383542560954,100
stable,00000000000000000398,stable_nature,100,100,14.604332683673487,58.196221095384466,14.604332683673487,100
stable,00000000000000000399,stable_nature,100,100,9.201369665209203,54.99361077567568,9.201369665209203,100
stable,0000000000000000039a,stable_nature,100,100,44.084413138426314,52.38592389416793,44.084413138426314,100
stable,0000000000000000039b,stable_crop,100,100,8.304604774019875,57.89431527837914,8.304604774019875,100
stable,0000000000000000039c,stable_crop,100,100,45.583554099640445,59.42274424158893,45.583554099640445,100
stable,0000000000000000039d,stable_nature,100,100,47.77133479410972,55.419272544359345,47.77133479410972,100
stable,0000000000000000039f,stable_crop,100,100,52.68180218106899,58.855927930832635,52.68180218106899,100
stable,000000000000000003a3,stable_crop,100,100,51.95051090204487,53.18899130457915,51.95051090204487,100
stable,000000000000000003a4,stable_nature,100,100,43.74689892921931,53.83190023123429,43.74689892921931,100
stable,000000000000000003a6,stable_nature,100,100,54.55399691461405,55.08691510368504,54.55399691461405,100
stable,000000000000000003a7,stable_crop,100,100,45.67120022393534,46.572492089570595,45.67120022393534,100
stable,000000000000000003a8,stable_built,100,100,10.912240460027084,56.633461570639966,10.912240460027084,100
stable,000000000000000003a9,stable_crop,100,100,49.46853725823451,38.41462173093653,38.41462173093653,100
stable,000000000000000003aa,stable_built,100,100,22.6626794448104,60.62543787139683,22.6626794448104,100
stable,000000000000000003ab,stable_nature,100,100,5.808927225641465,59.638308319428816,5.808927225641465,100
stable,000000000000000003ad,stable_nature,100,100,26.554006706283232,42.19952920936484,26.554006706283232,100
stable,000000000000000003ae,stable_crop,100,100,41.12676907577886,54.54742359864239,41.12676907577886,100
stable,000000000000000003af,stable_built,100,100,5.445125133684858,54.956874226721325,5.445125133684858,100
stable,000000000000000003b1,stable_nature,100,100,42.29716300810532,54.529984344880525,42.29716300810532,100
stable,000000000000000003b2,stable_nature,100,100,39.734299151375055,53.708940860658004,39.734299151375055,100
stable,000000000000000003b3,stable_nature,100,100,56.80107720246616,37.945567071471714,37.945567071471714,100
stable,000000000000000003b4,stable_nature,100,100,13.074952356501521,53.7274661887987,13.074952356501521,100
stable,000000000000000003b6,stable_built,100,100,20.356371603959854,39.84359590940025,20.356371603959854,100
stable,000000000000000003b8,stable_crop,100,100,62.49743723117396,42.31214170571968,42.31214170571968,100
stable,000000000000000003ba,stable_crop,100,100,40.006779463761156,59.88930426096949,40.006779463761156,100
stable,000000000000000003bb,stable_nature,100,100,1.8416367863199787,49.7404551922457,1.8416367863199787,100
stable,000000000000000003bc,stable_nature,100,100,18.139131296678354,57.923979358070845,18.139131296678354,100
stable,000000000000000003bd,stable_built,100,100,22.142748573498483,58.4543177003152,22.142748573498483,100
stable,000000000000000003be,stable_built,100,100,16.007761048863948,38.532688231364574,16.007761048863948,100
stable,000000000000000003c1,stable_built,100,100,39.05223858724235,50.034956786282315,39.05223858724235,100
stable,000000000000000003c2,stable_nature,100,100,11.762837398819379,56.409491390447855,11.762837398819379,100
stable,000000000000000003c3,stable_crop,100,100,20.83623736116622,58.01536110183389,20.83623736116622,100
stable,000000000000000003c4,stable_nature,100,100,3.061937113340572,56.83767215563943,3.061937113340572,100
stable,000000000000000003c5,stable_crop,100,100,52.2438626575429,35.74142669747268,35.74142669747268,100
stable,000000000000000003c9,stable_built,100,100,3.4658895847750255,60.84011990879618,3.4658895847750255,100
stable,000000000000000003ca,stable_built,100,100,16.652572892564212,56.80260297196176,16.652572892564212,100
stable,000000000000000003cb,stable_nature,100,100,28.65588730190905,59.71031944201314,28.65588730190905,100
stable,000000000000000003cc,stable_built,100,100,16.94873765938089,41.91743172868407,16.94873765938089,100
stable,000000000000000003cd,stable_crop,100,100,39.50288745721399,55.207441433933155,39.50288745721399,100
stable,000000000000000003ce,stable_crop,100,100,49.98998558963559,54.40027471541641,49.98998558963559,100
stable,000000000000000003cf,stable_nature,100,100,12.286053588899835,65.1074706633571,12.286053588899835,100
stable,000000000000000003d0,stable_nature,100,100,56.630560474780005,59.115981255480435,56.630560474780005,100
stable,000000000000000003d1,stable_nature,100,100,37.938658354386185,56.533204867630566,37.938658354386185,100
stable,000000000000000003d3,stable_crop,100,100,18.49285792839836,61.56426216994884,18.49285792839836,100
stable,000000000000000003d4,stable_crop,100,100,56.99498819945622,46.11650467849342,46.11650467849342,100
stable,000000000000000003d5,stable_crop,100,100,44.50517690928078,43.63886083004158,43.63886083004158,100
stable,000000000000000003d6,stable_crop,100,100,47.89913217625691,52.015005594166475,47.89913217625691,100
stable,000000000000000003d7,stable_crop,100,100,51.65079335631409,54.62978385433012,51.65079335631409,100
stable,000000000000000003d8,stable_nature,100,100,1.5560650750467135,58.90687712005677,1.5560650750467135,100
stable,000000000000000003d9,stable_nature,100,100,17.864628163162763,54.351654569929714,17.864628163162763,100
stable,000000000000000003da,stable_nature,100,100,21.894883662911315,45.757235330401706,21.894883662911315,100
stable,000000000000000003db,stable_built,100,100,51.77272044014121,50.2276105215615,50.2276105215615,100
stable,000000000000000003dc,stable_crop,100,100,48.822713926133424,72.29536127525448,48.822713926133424,100
stable,000000000000000003de,stable_nature,100,100,49.74050094406345,51.503051453373224,49.74050094406345,100
stable,000000000000000003df,stable_crop,100,100,49.215037752567035,49.34177989358051,49.215037752567035,100
stable,000000000000000003e0,stable_built,100,100,55.190660625294164,59.679869999889036,55.190660625294164,100
stable,000000000000000003e1,stable_nature,100,100,23.560484593549006,60.276723996733516,23.560484593549006,100
stable,000000000000000003e2,stable_nature,100,100,29.986309147662276,58.29520550559491,29.986309147662276,100
stable,000000000000000003e3,stable_crop,100,100,54.34722260491857,48.59804607913857,48.59804607913857,100
stable,000000000000000003e4,stable_nature,100,100,35.39159155262889,60.631979721320626,35.39159155262889,100
stable,000000000000000003e5,stable_crop,100,100,35.27054140813685,52.521570148998656,35.27054140813685,100
stable,000000000000000003e6,stable_nature,100,100,19.923401963029587,62.86075540004629,19.923401963029587,100
stable,000000000000000003e7,stable_crop,100,100,19.48539582311139,58.83527469218881,19.48539582311139,100
stable,000000000000000003e8,stable_crop,100,100,37.21051320867934,60.3337895834549,37.21051320867934,100
stable,000000000000000003e9,stable_built,100,100,4.103775308437517,61.19050993565426,4.103775308437517,100
stable,000000000000000003ea,stable_crop,100,100,37.49603703648846,31.699608700822075,31.699608700822075,100
stable,000000000000000003eb,stable_nature,100,100,58.880875153186686,47.77682914039972,47.77682914039972,100
stable,000000000000000003ec,stable_nature,100,100,42.48469490172036,58.44382893519725,42.48469490172036,100
stable,000000000000000003ed,stable_built,100,100,4.736721929488541,45.48636236499634,4.736721929488541,100
stable,000000000000000003ee,stable_nature,100,100,4.6560267161634625,42.47848837842875,4.6560267161634625,100
stable,000000000000000003ef,stable_crop,100,100,66.42151453176282,57.00044076002385,57.00044076002385,100
stable,000000000000000003f0,stable_crop,100,100,54.67031034258762,52.24949449020896,52.24949449020896,100
stable,000000000000000003f3,stable_crop,100,100,41.907265746536964,42.954840725567394,41.907265746536964,100
stable,000000000000000003f4,stable_crop,100,100,45.03307542509609,54.17407639540164,45.03307542509609,100
stable,000000000000000003f5,stable_nature,100,100,9.757753223330534,58.89705887667167,9.757753223330534,100
stable,000000000000000003f6,stable_nature,100,100,41.3668738546167,44.188279219433404,41.3668738546167,100
stable,000000000000000003f7,stable_nature,100,100,12.689576366969085,58.11396586494974,12.689576366969085,100
stable,000000000000000003f9,stable_nature,100,100,27.428764568705297,62.6429103000001,27.428764568705297,100
stable,000000000000000003fc,stable_nature,100,100,25.489650360485832,67.87426784612141,25.489650360485832,100
stable,000000000000000003fd,stable_built,100,100,7.941519227519134,58.156320167246015,7.941519227519134,100
stable,000000000000000003fe,stable_crop,100,100,55.4643471811706,41.14747099062012,41.14747099062012,100
stable,00000000000000000400,stable_nature,100,100,8.041510829886914,59.18645640971008,8.041510829886914,100
stable,00000000000000000401,stable_nature,100,100,6.749419898124553,55.83889151660646,6.749419898124553,100
stable,00000000000000000403,stable_nature,100,100,51.619567710994644,51.856519567645236,51.619567710994644,100
stable,00000000000000000404,stable_nature,100,100,37.432665933597484,58.28603749388356,37.432665933597484,100
stable,00000000000000000405,stable_crop,100,100,50.26405719313132,34.685364253758834,34.685364253758834,100
stable,00000000000000000406,stable_crop,100,100,45.94225006077518,56.79108544404258,45.94225006077518,100
stable,00000000000000000409,stable_nature,100,100,20.82633909683152,60.49084809439971,20.82633909683152,100
stable,0000000000000000040a,stable_crop,100,100,46.65771784807578,53.12759115130401,46.65771784807578,100
stable,0000000000000000040b,stable_nature,100,100,19.294204626281907,64.78499747032426,19.294204626281907,100
stable,0000000000000000040c,stable_crop,100,100,60.223869175947684,35.53408552552136,35.53408552552136,100
stable,0000000000000000040d,stable_built,100,100,10.396435743024364,52.33190455201466,10.396435743024364,100
stable,0000000000000000040e,stable_nature,100,100,52.77477654160771,60.640137449493224,52.77477654160771,100
stable,00000000000000000410,stable_built,100,100,8.130021189069796,56.13390973160736,8.130021189069796,100
stable,00000000000000000411,stable_nature,100,100,3.7459028256137206,56.03332169777001,3.7459028256137206,100
stable,00000000000000000412,stable_nature,100,100,47.73019558089387,53.628391110480116,47.73019558089387,100
stable,00000000000000000413,stable_crop,100,100,49.339929691373925,52.021665339048276,49.339929691373925,100
stable,00000000000000000414,stable_crop,100,100,46.46951592948132,44.76676924080615,44.76676924080615,100
stable,00000000000000000415,stable_built,100,100,7.248051741940959,54.98290694977417,7.248051741940959,100
stable,00000000000000000416,stable_crop,100,100,55.37805848541563,40.30098255389857,40.30098255389857,100
stable,00000000000000000417,stable_nature,100,100,19.947783351981215,56.345887788062214,19.947783351981215,100
stable,00000000000000000418,stable_crop,100,100,57.83410666862648,52.66322090731281,52.66322090731281,100
