parent_id,parent_label,min_dist_m,n_good,n_bad,m_g,m_b,dor
000000000000000005db,stable_nature,1000,96,80,0.04805660961533589,0.04620771711206069,0.49019304243479933
000000000000000005db,stable_nature,2000,69,24,0.06158107694629322,0.051826417122666626,0.4569928781840067
000000000000000005dc,stable_nature,0,100,100,0.06405318284149134,0.09889715173946192,0.6069159170073577
000000000000000005dc,stable_nature,500,96,100,0.06405318284149134,0.09889715173946192,0.6069159170073577
000000000000000005dc,stable_nature,1000,75,97,0.06797605308627144,0.10662431492825467,0.6106763470210627
000000000000000005dc,stable_nature,2000,24,76,0.1187988009013872,0.10662431492825467,0.4729963674548818
000000000000000005dd,stable_built,0,100,100,0.04362474169893667,0.12277818544872657,0.7378366928547919
000000000000000005dd,stable_built,500,95,99,0.0469614092179105,0.1286567129153431,0.7325936033924207
000000000000000005dd,stable_built,1000,80,87,0.051030111853623716,0.13495647082669016,0.7256247675561451
000000000000000005dd,stable_built,2000,46,45,0.07177469969065109,0.14078716226332308,0.6623350067056961
000000000000000005df,stable_crop,0,100,100,0.06974561693329592,0.03022883424332512,0.3023655932816138
000000000000000005df,stable_crop,500,100,96,0.06974561693329592,0.05679066429014732,0.44880933547758606
000000000000000005df,stable_crop,1000,99,82,0.06974561693329592,0.06266367394432645,0.47325737890832226
000000000000000005df,stable_crop,2000,94,54,0.06974561693329592,0.06266367394432645,0.47325737890832226
000000000000000005e0,stable_crop,0,100,100,0.006490526726472545,0.012533078028379973,0.6588172004847942
000000000000000005e0,stable_crop,500,97,97,0.007873395677850104,0.01656691047778791,0.6778520028190531
000000000000000005e0,stable_crop,1000,95,93,0.007873395677850104,0.01656691047778791,0.6778520028190531
000000000000000005e0,stable_crop,2000,81,57,0.00850199077082554,0.020443057169308276,0.7062713183575917
000000000000000005e1,stable_nature,0,99,99,0.08748780266737899,0.10477986773689592,0.5449687277951294
000000000000000005e1,stable_nature,500,92,97,0.08826700777849694,0.10477986773689592,0.5427690422681738
000000000000000005e1,stable_nature,1000,83,96,0.08826700777849698,0.10601071251002078,0.5456658249440072
000000000000000005e1,stable_nature,2000,62,69,0.09301879572758842,0.10601071251002078,0.5326381673160163
000000000000000005e2,stable_nature,0,99,100,0.09558982031905702,0.07194649312418211,0.4294382014567126
000000000000000005e2,stable_nature,500,99,98,0.09558982031905702,0.07194649312418211,0.4294382014567126
000000000000000005e2,stable_nature,1000,96,91,0.09558982031905702,0.07775043510740484,0.44854228993530737
000000000000000005e2,stable_nature,2000,81,66,0.09805720209015023,0.08424992954765113,0.4621318364800589
000000000000000005e3,stable_nature,0,100,100,0.06726009523606735,0.05910008629703043,0.46771131205665856
000000000000000005e3,stable_nature,500,98,89,0.06726009523606735,0.0658381269366131,0.49465819949646384
000000000000000005e3,stable_nature,1000,93,51,0.07160479797435812,0.06709149697153256,0.48372955454378286
000000000000000005e4,stable_crop,0,100,100,0.012918290319924619,0.014511254660142692,0.5290373817778892
000000000000000005e4,stable_crop,500,100,97,0.012918290319924619,0.021951146190282534,0.6295239724687655
000000000000000005e4,stable_crop,1000,93,89,0.03407671376347845,0.0242522382581144,0.4157838846259514
000000000000000005e4,stable_crop,2000,78,54,0.04054023556856987,0.030742607201761873,0.4312763914365914
000000000000000005e5,stable_nature,0,100,100,0.07718628703234365,0.09843386689450521,0.5604929997666749
000000000000000005e5,stable_nature,500,99,100,0.07718628703234365,0.09843386689450521,0.5604929997666749
000000000000000005e5,stable_nature,1000,93,93,0.07718628703234365,0.09843386689450521,0.5604929997666749
000000000000000005e5,stable_nature,2000,63,86,0.07995821936697387,0.09843386689450521,0.5517838204418637
000000000000000005e6,stable_built,0,100,100,0.0857756260818529,0.025179232297429334,0.22693221968821808
000000000000000005e6,stable_built,500,100,93,0.0857756260818529,0.025179232297429334,0.22693221968821808
000000000000000005e6,stable_built,1000,98,93,0.08577562608185292,0.025179232297429334,0.22693221968821803
000000000000000005e6,stable_built,2000,72,83,0.0857756260818529,0.025179232297429334,0.22693221968821808
000000000000000005e8,stable_nature,0,100,100,0.008046704662544002,0.20329122551064152,0.9619249386188656
000000000000000005e8,stable_nature,500,97,100,0.010022087210937336,0.20329122551064152,0.9530170570039789
000000000000000005e8,stable_nature,1000,88,100,0.010022087210937336,0.20329122551064152,0.9530170570039789
000000000000000005e8,stable_nature,2000,62,76,0.015343164458592207,0.22554468669151162,0.9363057772059755
000000000000000005e9,stable_crop,0,100,100,0.09115324165905007,0.02716376336420647,0.2295846092337914
000000000000000005e9,stable_crop,500,100,98,0.09115324165905007,0.02716376336420647,0.2295846092337914
000000000000000005e9,stable_crop,1000,95,94,0.09115324165905007,0.02716376336420647,0.2295846092337914
000000000000000005e9,stable_crop,2000,88,64,0.09207021060977798,0.03465064805523754,0.2734407612132941
000000000000000005ea,stable_nature,0,100,100,0.030433554625870118,0.15163144684528843,0.8328423673919337
000000000000000005ea,stable_nature,500,99,96,0.030433554625870118,0.15163144684528843,0.8328423673919337
000000000000000005ea,stable_nature,1000,92,94,0.033196153081846244,0.15294842264144792,0.8216646767509661
000000000000000005ea,stable_nature,2000,75,85,0.04336272767283485,0.15294842264144792,0.7791122531542771
000000000000000005eb,stable_nature,0,100,100,0.12742122714917886,0.2261649856601938,0.6396317997316414
000000000000000005eb,stable_nature,500,95,98,0.13725262464565433,0.22616498566019377,0.6223280855026084
000000000000000005eb,stable_nature,1000,92,90,0.13725262464565435,0.22696177229306008,0.6231543129543758
000000000000000005eb,stable_nature,2000,92,51,0.13725262464565435,0.22696177229306008,0.6231543129543758
000000000000000005ec,stable_nature,0,100,100,0.025421167853191262,0.09120731757904066,0.7820329419544378
000000000000000005ec,stable_nature,500,98,98,0.025421167853191262,0.09120731757904066,0.7820329419544378
000000000000000005ec,stable_nature,1000,95,92,0.025421167853191262,0.09120731757904066,0.7820329419544378
000000000000000005ec,stable_nature,2000,58,54,0.027387751241934776,0.09590911621297157,0.7778714755041993
000000000000000005ed,stable_crop,0,100,100,0.014130965022279996,0.01850609859735728,0.5670270711993645
000000000000000005ed,stable_crop,500,97,96,0.016009826855976694,0.020306276926214582,0.5591535107247172
000000000000000005ed,stable_crop,1000,85,89,0.024605818098190003,0.02051534474279062,0.4546723411060495
000000000000000005ed,stable_crop,2000,65,66,0.028751258062097062,0.023711094428394697,0.4519639951761621
000000000000000005ef,stable_crop,0,100,99,0.02957999044418156,0.026064111478381703,0.46840744261063355
000000000000000005ef,stable_crop,500,96,97,0.02957999044418156,0.029983219172681076,0.503384880785358
000000000000000005ef,stable_crop,1000,91,94,0.02957999044418156,0.029983219172681076,0.503384880785358
000000000000000005ef,stable_crop,2000,66,89,0.02975867833394972,0.029983219172681076,0.5018792576658841
000000000000000005f0,stable_built,0,100,100,0.1851193491363488,0.06359279268305951,0.2556883319712594
000000000000000005f0,stable_built,500,99,97,0.1851193491363488,0.06359279268305951,0.2556883319712594
000000000000000005f0,stable_built,1000,89,93,0.1851193491363488,0.06359279268305951,0.2556883319712594
000000000000000005f0,stable_built,2000,71,84,0.19781975202984234,0.06359279268305951,0.24326603282431403
000000000000000005f1,stable_nature,0,100,100,0.0559614806537756,0.16051687410099677,0.7414915652056275
000000000000000005f1,stable_nature,500,96,98,0.0559614806537756,0.16051687410099677,0.7414915652056275
000000000000000005f1,stable_nature,1000,91,90,0.0559614806537756,0.16051687410099677,0.7414915652056275
000000000000000005f1,stable_nature,2000,79,50,0.0559614806537756,0.17563504795723334,0.7583664962935294
000000000000000005f2,stable_crop,0,100,100,0.017056557223797442,0.03262036712876833,0.6566502969587904
000000000000000005f2,stable_crop,500,98,100,0.017676033880132967,0.03262036712876833,0.6485626500859717
000000000000000005f2,stable_crop,1000,89,100,0.017815180379375108,0.03262036712876833,0.6467733322981097
000000000000000005f2,stable_crop,2000,59,95,0.01980783145938696,0.03262036712876833,0.622191263605914
000000000000000005f3,stable_nature,0,100,49,0.04507457148071159,0.2391289405876324,0.8414003713271719
000000000000000005f3,stable_nature,500,96,49,0.04905057945027937,0.2391289405876324,0.8297915846183094
000000000000000005f3,stable_nature,1000,88,49,0.04905057945027937,0.2391289405876324,0.8297915846183094
000000000000000005f3,stable_nature,2000,63,49,0.050691737318160304,0.2391289405876324,0.8250927515411344
000000000000000005f4,stable_nature,0,100,100,0.043968836808785494,0.09380170143660971,0.6808545762436553
000000000000000005f4,stable_nature,500,97,99,0.0472227500056428,0.09380170143660971,0.6651449481039464
000000000000000005f4,stable_nature,1000,92,95,0.05530948503955242,0.10251634102186107,0.6495536477111177
000000000000000005f4,stable_nature,2000,74,54,0.05530948503955242,0.1414231567096709,0.7188596434811527
000000000000000005f6,stable_built,0,100,100,0.062366823666354335,0.07671333734365593,0.5515764202888932
000000000000000005f6,stable_built,500,95,99,0.06365177976990107,0.07760761790769335,0.5493979103908746
000000000000000005f6,stable_built,1000,85,90,0.06888431359877278,0.10714964656578463,0.6086873604673321
000000000000000005f6,stable_built,2000,31,84,0.15535265547390037,0.12501802812453872,0.4459026404599059
000000000000000005f7,stable_built,0,100,100,0.05041331776861653,0.07943611848302057,0.6117555899778295
000000000000000005f7,stable_built,500,98,98,0.05041331776861653,0.07943611848302057,0.6117555899778295
000000000000000005f7,stable_built,1000,94,97,0.062054240155574966,0.07943611848302057,0.5614242500109874
000000000000000005f7,stable_built,2000,65,84,0.062054240155574966,0.1374599851229751,0.6889733548090246
000000000000000005f8,stable_crop,0,100,100,0.09583605364952352,0.007439283010184594,0.07203349077064714
000000000000000005f8,stable_crop,500,97,98,0.09583605364952352,0.007439283010184594,0.07203349077064714
000000000000000005f8,stable_crop,1000,92,81,0.09583605364952352,0.008348875112865705,0.0801351520988851
000000000000000005f8,stable_crop,2000,75,38,0.10657085937275775,0.011472177875065225,0.0971864003370484
000000000000000005fa,stable_built,0,100,100,0.03885955399094323,0.008565678934107335,0.18061437773987674
000000000000000005fa,stable_built,500,100,44,0.03885955399094323,0.015529635706948097,0.28552798438298216
000000000000000005fb,stable_crop,0,100,100,0.11563512062683357,0.15354046077809522,0.5704100645985022
000000000000000005fb,stable_crop,500,99,99,0.11563512062683357,0.17543549898574753,0.6027248618175611
000000000000000005fb,stable_crop,1000,96,93,0.11883140290306296,0.19318210616977757,0.6191466092067811
000000000000000005fb,stable_crop,2000,75,73,0.1397236282654417,0.20265597800896443,0.5919043491333137
000000000000000005fc,stable_crop,0,100,100,0.14108323375403015,0.011587994762724074,0.0759016278000049
000000000000000005fc,stable_crop,500,98,97,0.142243821706652,0.011587994762724074,0.07532898608757971
000000000000000005fc,stable_crop,1000,91,86,0.142243821706652,0.012000038016291192,0.0777991294938299
000000000000000005fc,stable_crop,2000,68,46,0.14944337594880716,0.01689272803989437,0.10155779553992834
000000000000000005fd,stable_nature,0,100,100,0.05018123481464034,0.032521492499925864,0.39323361581335303
000000000000000005fd,stable_nature,500,98,96,0.05645816574468976,0.0391162989013375,0.4092756265577907
000000000000000005fd,stable_nature,1000,96,94,0.05645816574468976,0.0391162989013375,0.4092756265577907
000000000000000005fd,stable_nature,2000,76,80,0.06546938682275302,0.04262444758511674,0.394328203992541
000000000000000005fe,stable_nature,0,100,100,0.16526234533825832,0.23314074979461252,0.5851880987929396
000000000000000005fe,stable_nature,500,98,100,0.18618224805574252,0.23314074979461252,0.5559932343068341
000000000000000005fe,stable_nature,1000,86,100,0.23653929149715197,0.23314074979461252,0.49638206714704636
000000000000000005fe,stable_nature,2000,64,98,0.2443888475970793,0.23314074979461252,0.4882226171268951
000000000000000005ff,stable_crop,0,100,100,0.052211303903437555,0.060814123877825255,0.5380570113389022
000000000000000005ff,stable_crop,500,97,97,0.052211303903437555,0.06290858486296332,0.5464614806054042
000000000000000005ff,stable_crop,1000,90,91,0.052211303903437555,0.06789950178005133,0.5653071877513837
000000000000000005ff,stable_crop,2000,66,77,0.059681708893100247,0.07065907600626456,0.5421102539798102
