parent_id,parent_label,min_dist_m,n_good,n_bad,n_min
00000000000000000126,stable_crop,50,100,100,100
00000000000000000126,stable_crop,100,100,100,100
00000000000000000126,stable_crop,200,100,100,100
00000000000000000126,stable_crop,300,100,99,99
00000000000000000126,stable_crop,500,100,97,97
00000000000000000126,stable_crop,1000,97,83,83
00000000000000000170,stable_crop,0,100,100,100
00000000000000000170,stable_crop,30,100,100,100
00000000000000000170,stable_crop,50,100,100,100
00000000000000000170,stable_crop,100,100,100,100
00000000000000000170,stable_crop,200,100,99,99
00000000000000000170,stable_crop,300,100,99,99
00000000000000000170,stable_crop,500,100,96,96
00000000000000000170,stable_crop,1000,96,89,89
0000000000000000019f,stable_crop,0,100,100,100
0000000000000000019f,stable_crop,30,100,100,100
0000000000000000019f,stable_crop,50,100,100,100
0000000000000000019f,stable_crop,100,100,100,100
0000000000000000019f,stable_crop,200,100,99,99
0000000000000000019f,stable_crop,300,99,97,97
0000000000000000019f,stable_crop,500,95,94,94
0000000000000000019f,stable_crop,1000,89,87,87
0000000000000000021c,stable_crop,0,100,100,100
0000000000000000021c,stable_crop,30,100,100,100
0000000000000000021c,stable_crop,50,100,100,100
0000000000000000021c,stable_crop,100,99,100,99
0000000000000000021c,stable_crop,200,99,100,99
0000000000000000021c,stable_crop,300,99,99,99
0000000000000000021c,stable_crop,500,99,97,97
0000000000000000021c,stable_crop,1000,95,87,87
000000000000000003f0,stable_crop,0,100,100,100
000000000000000003f0,stable_crop,30,100,100,100
000000000000000003f0,stable_crop,50,100,100,100
000000000000000003f0,stable_crop,100,100,100,100
000000000000000003f0,stable_crop,200,100,100,100
000000000000000003f0,stable_crop,300,100,99,99
000000000000000003f0,stable_crop,500,100,99,99
000000000000000003f0,stable_crop,1000,99,92,92
000000000000000004b0,stable_crop,0,100,100,100
000000000000000004b0,stable_crop,30,100,100,100
000000000000000004b0,stable_crop,50,100,100,100
000000000000000004b0,stable_crop,100,100,100,100
000000000000000004b0,stable_crop,200,100,100,100
000000000000000004b0,stable_crop,300,100,100,100
000000000000000004b0,stable_crop,500,100,97,97
000000000000000004b0,stable_crop,1000,95,85,85
000000000000000004d8,stable_crop,0,100,100,100
000000000000000004d8,stable_crop,30,100,100,100
000000000000000004d8,stable_crop,50,100,100,100
000000000000000004d8,stable_crop,100,100,100,100
000000000000000004d8,stable_crop,200,100,99,99
000000000000000004d8,stable_crop,300,100,98,98
000000000000000004d8,stable_crop,500,100,94,94
000000000000000004d8,stable_crop,1000,97,87,87
00000000000000000532,stable_crop,0,100,100,100
00000000000000000532,stable_crop,30,100,100,100
00000000000000000532,stable_crop,50,100,100,100
00000000000000000532,stable_crop,100,100,100,100
00000000000000000532,stable_crop,200,100,97,97
00000000000000000532,stable_crop,300,100,95,95
00000000000000000532,stable_crop,500,99,90,90
00000000000000000532,stable_crop,1000,97,67,67
0000000000000000059a,stable_crop,0,100,100,100
0000000000000000059a,stable_crop,30,100,100,100
0000000000000000059a,stable_crop,50,100,100,100
0000000000000000059a,stable_crop,100,100,100,100
0000000000000000059a,stable_crop,200,100,100,100
0000000000000000059a,stable_crop,300,99,99,99
0000000000000000059a,stable_crop,500,95,95,95
0000000000000000059a,stable_crop,1000,83,86,83
00000000000000000685,stable_crop,0,100,100,100
00000000000000000685,stable_crop,30,100,100,100
00000000000000000685,stable_crop,50,100,100,100
00000000000000000685,stable_crop,100,100,99,99
00000000000000000685,stable_crop,200,100,99,99
00000000000000000685,stable_crop,300,100,98,98
00000000000000000685,stable_crop,500,100,97,97
00000000000000000685,stable_crop,1000,100,90,90
000000000000000001d2,stable_built,0,100,100,100
000000000000000001d2,stable_built,30,100,100,100
000000000000000001d2,stable_built,50,100,100,100
000000000000000001d2,stable_built,100,100,100,100
000000000000000001d2,stable_built,200,100,99,99
000000000000000001d2,stable_built,300,100,95,95
000000000000000001d2,stable_built,500,99,80,80
000000000000000001d2,stable_built,1000,92,69,69
000000000000000001db,stable_built,0,100,100,100
000000000000000001db,stable_built,30,100,100,100
000000000000000001db,stable_built,50,100,100,100
000000000000000001db,stable_built,100,100,100,100
000000000000000001db,stable_built,200,100,100,100
000000000000000001db,stable_built,300,100,99,99
000000000000000001db,stable_built,500,99,96,96
000000000000000001db,stable_built,1000,94,87,87
00000000000000000274,stable_built,0,100,100,100
00000000000000000274,stable_built,30,100,100,100
00000000000000000274,stable_built,50,100,99,99
00000000000000000274,stable_built,100,100,99,99
00000000000000000274,stable_built,200,100,99,99
00000000000000000274,stable_built,300,100,99,99
00000000000000000274,stable_built,500,98,95,95
00000000000000000274,stable_built,1000,91,81,81
00000000000000000397,stable_built,0,100,100,100
00000000000000000397,stable_built,30,100,100,100
00000000000000000397,stable_built,50,100,100,100
00000000000000000397,stable_built,100,100,99,99
00000000000000000397,stable_built,200,100,92,92
00000000000000000397,stable_built,300,99,89,89
00000000000000000397,stable_built,500,99,77,77
00000000000000000397,stable_built,1000,93,39,39
000000000000000003a8,stable_built,0,100,100,100
000000000000000003a8,stable_built,30,100,98,98
000000000000000003a8,stable_built,50,100,97,97
000000000000000003a8,stable_built,100,100,95,95
000000000000000003a8,stable_built,200,100,86,86
000000000000000003a8,stable_built,300,99,79,79
000000000000000003a8,stable_built,500,98,69,69
000000000000000003a8,stable_built,1000,92,69,69
000000000000000003aa,stable_built,0,100,100,100
000000000000000003aa,stable_built,30,100,100,100
000000000000000003aa,stable_built,50,100,100,100
000000000000000003aa,stable_built,100,100,100,100
000000000000000003aa,stable_built,200,99,100,99
000000000000000003aa,stable_built,300,99,100,99
000000000000000003aa,stable_built,500,98,100,98
000000000000000003aa,stable_built,1000,95,99,95
000000000000000002c8,stable_nature,0,100,32,32
000000000000000002c8,stable_nature,30,100,32,32
000000000000000002c8,stable_nature,50,100,32,32
000000000000000002c8,stable_nature,100,100,32,32
000000000000000002c8,stable_nature,200,100,32,32
000000000000000002c8,stable_nature,300,100,32,32
000000000000000002c8,stable_nature,500,99,32,32
000000000000000002c8,stable_nature,1000,86,32,32
000000000000000002af,stable_nature,0,100,100,100
000000000000000002af,stable_nature,30,100,100,100
000000000000000002af,stable_nature,50,100,100,100
000000000000000002af,stable_nature,100,100,100,100
000000000000000002af,stable_nature,200,100,100,100
000000000000000002af,stable_nature,300,100,100,100
000000000000000002af,stable_nature,500,99,100,99
000000000000000002af,stable_nature,1000,91,100,91
000000000000000004ab,stable_nature,0,100,100,100
000000000000000004ab,stable_nature,30,100,100,100
000000000000000004ab,stable_nature,50,100,100,100
000000000000000004ab,stable_nature,100,100,100,100
000000000000000004ab,stable_nature,200,100,100,100
000000000000000004ab,stable_nature,300,100,100,100
000000000000000004ab,stable_nature,500,100,100,100
000000000000000004ab,stable_nature,1000,90,100,90
0000000000000000025f,stable_nature,0,100,100,100
0000000000000000025f,stable_nature,30,100,100,100
0000000000000000025f,stable_nature,50,100,100,100
0000000000000000025f,stable_nature,100,100,100,100
0000000000000000025f,stable_nature,200,100,100,100
0000000000000000025f,stable_nature,300,100,100,100
0000000000000000025f,stable_nature,500,98,100,98
0000000000000000025f,stable_nature,1000,87,100,87
0000000000000000057c,stable_built,0,100,100,100
0000000000000000057c,stable_built,30,100,100,100
0000000000000000057c,stable_built,50,100,100,100
0000000000000000057c,stable_built,100,100,99,99
0000000000000000057c,stable_built,200,99,96,96
0000000000000000057c,stable_built,300,94,96,94
0000000000000000057c,stable_built,500,91,90,90
0000000000000000057c,stable_built,1000,78,50,50
00000000000000000589,stable_built,0,100,100,100
00000000000000000589,stable_built,30,100,100,100
00000000000000000589,stable_built,50,100,100,100
00000000000000000589,stable_built,100,99,100,99
00000000000000000589,stable_built,200,99,98,98
00000000000000000589,stable_built,300,99,92,92
00000000000000000589,stable_built,500,98,75,75
00000000000000000589,stable_built,1000,92,45,45
0000000000000000000e,stable_nature,0,100,0,0
0000000000000000000e,stable_nature,30,100,0,0
0000000000000000000e,stable_nature,50,100,0,0
0000000000000000000e,stable_nature,100,100,0,0
0000000000000000000e,stable_nature,200,100,0,0
0000000000000000000e,stable_nature,300,99,0,0
0000000000000000000e,stable_nature,500,98,0,0
0000000000000000000e,stable_nature,1000,94,0,0
00000000000000000182,stable_nature,0,100,0,0
00000000000000000182,stable_nature,30,100,0,0
00000000000000000182,stable_nature,50,100,0,0
00000000000000000182,stable_nature,100,100,0,0
00000000000000000182,stable_nature,200,100,0,0
00000000000000000182,stable_nature,300,100,0,0
00000000000000000182,stable_nature,500,97,0,0
00000000000000000182,stable_nature,1000,92,0,0
00000000000000000221,stable_nature,0,100,0,0
00000000000000000221,stable_nature,30,100,0,0
00000000000000000221,stable_nature,50,100,0,0
00000000000000000221,stable_nature,100,99,0,0
00000000000000000221,stable_nature,200,99,0,0
00000000000000000221,stable_nature,300,99,0,0
00000000000000000221,stable_nature,500,97,0,0
00000000000000000221,stable_nature,1000,90,0,0
000000000000000002c4,stable_nature,0,100,0,0
000000000000000002c4,stable_nature,30,100,0,0
000000000000000002c4,stable_nature,50,100,0,0
000000000000000002c4,stable_nature,100,100,0,0
000000000000000002c4,stable_nature,200,100,0,0
000000000000000002c4,stable_nature,300,100,0,0
000000000000000002c4,stable_nature,500,98,0,0
000000000000000002c4,stable_nature,1000,92,0,0
0000000000000000033e,stable_nature,0,100,0,0
0000000000000000033e,stable_nature,30,100,0,0
0000000000000000033e,stable_nature,50,100,0,0
0000000000000000033e,stable_nature,100,100,0,0
0000000000000000033e,stable_nature,200,100,0,0
0000000000000000033e,stable_nature,300,100,0,0
0000000000000000033e,stable_nature,500,97,0,0
0000000000000000033e,stable_nature,1000,93,0,0
000000000000000003c0,stable_nature,0,100,0,0
000000000000000003c0,stable_nature,30,100,0,0
000000000000000003c0,stable_nature,50,100,0,0
000000000000000003c0,stable_nature,100,100,0,0
000000000000000003c0,stable_nature,200,100,0,0
000000000000000003c0,stable_nature,300,100,0,0
000000000000000003c0,stable_nature,500,98,0,0
000000000000000003c0,stable_nature,1000,93,0,0
000000000000000005f5,stable_nature,0,100,0,0
000000000000000005f5,stable_nature,30,100,0,0
000000000000000005f5,stable_nature,50,100,0,0
000000000000000005f5,stable_nature,100,100,0,0
000000000000000005f5,stable_nature,200,100,0,0
000000000000000005f5,stable_nature,300,99,0,0
000000000000000005f5,stable_nature,500,98,0,0
000000000000000005f5,stable_nature,1000,95,0,0
000000000000000000d1,stable_nature,0,100,100,100
000000000000000000d1,stable_nature,30,100,100,100
000000000000000000d1,stable_nature,50,100,100,100
000000000000000000d1,stable_nature,100,100,100,100
000000000000000000d1,stable_nature,200,100,99,99
000000000000000000d1,stable_nature,300,100,99,99
000000000000000000d1,stable_nature,500,99,97,97
000000000000000000d1,stable_nature,1000,89,91,89
000000000000000000d2,stable_nature,0,100,100,100
000000000000000000d2,stable_nature,30,100,100,100
000000000000000000d2,stable_nature,50,100,100,100
000000000000000000d2,stable_nature,100,100,100,100
000000000000000000d2,stable_nature,200,99,100,99
000000000000000000d2,stable_nature,300,98,100,98
000000000000000000d2,stable_nature,500,96,100,96
000000000000000000d2,stable_nature,1000,91,100,91
00000000000000000109,stable_nature,0,100,100,100
00000000000000000109,stable_nature,30,100,100,100
00000000000000000109,stable_nature,50,100,100,100
00000000000000000109,stable_nature,100,100,100,100
00000000000000000109,stable_nature,200,100,99,99
00000000000000000109,stable_nature,300,100,98,98
00000000000000000109,stable_nature,500,99,94,94
00000000000000000109,stable_nature,1000,91,87,87
00000000000000000132,stable_nature,0,100,100,100
00000000000000000132,stable_nature,30,100,100,100
00000000000000000132,stable_nature,50,100,100,100
00000000000000000132,stable_nature,100,100,100,100
00000000000000000132,stable_nature,200,100,100,100
00000000000000000132,stable_nature,300,97,100,97
00000000000000000132,stable_nature,500,96,100,96
00000000000000000132,stable_nature,1000,83,99,83
0000000000000000021b,stable_nature,0,100,100,100
0000000000000000021b,stable_nature,30,100,100,100
0000000000000000021b,stable_nature,50,100,100,100
0000000000000000021b,stable_nature,100,99,100,99
0000000000000000021b,stable_nature,200,99,100,99
0000000000000000021b,stable_nature,300,99,100,99
0000000000000000021b,stable_nature,500,97,100,97
0000000000000000021b,stable_nature,1000,92,99,92
0000000000000000029a,stable_nature,0,100,100,100
0000000000000000029a,stable_nature,30,100,100,100
0000000000000000029a,stable_nature,50,100,100,100
0000000000000000029a,stable_nature,100,100,100,100
0000000000000000029a,stable_nature,200,100,98,98
0000000000000000029a,stable_nature,300,100,98,98
0000000000000000029a,stable_nature,500,99,93,93
0000000000000000029a,stable_nature,1000,95,84,84
000000000000000002a0,stable_nature,0,100,100,100
000000000000000002a0,stable_nature,30,100,100,100
000000000000000002a0,stable_nature,50,100,100,100
000000000000000002a0,stable_nature,100,100,100,100
000000000000000002a0,stable_nature,200,100,100,100
000000000000000002a0,stable_nature,300,100,100,100
000000000000000002a0,stable_nature,500,98,99,98
000000000000000002a0,stable_nature,1000,91,92,91
000000000000000003cf,stable_nature,0,100,100,100
000000000000000003cf,stable_nature,30,100,100,100
000000000000000003cf,stable_nature,50,100,100,100
000000000000000003cf,stable_nature,100,100,100,100
000000000000000003cf,stable_nature,200,100,100,100
000000000000000003cf,stable_nature,300,100,100,100
000000000000000003cf,stable_nature,500,95,99,95
000000000000000003cf,stable_nature,1000,91,74,74
000000000000000003e6,stable_nature,0,100,100,100
000000000000000003e6,stable_nature,30,100,100,100
000000000000000003e6,stable_nature,50,100,100,100
000000000000000003e6,stable_nature,100,100,100,100
000000000000000003e6,stable_nature,200,100,100,100
000000000000000003e6,stable_nature,300,100,100,100
000000000000000003e6,stable_nature,500,99,100,99
000000000000000003e6,stable_nature,1000,89,87,87
000000000000000004b1,stable_nature,0,100,100,100
000000000000000004b1,stable_nature,30,100,100,100
000000000000000004b1,stable_nature,50,100,100,100
000000000000000004b1,stable_nature,100,100,100,100
000000000000000004b1,stable_nature,200,99,100,99
000000000000000004b1,stable_nature,300,99,100,99
000000000000000004b1,stable_nature,500,97,100,97
000000000000000004b1,stable_nature,1000,95,94,94
000000000000000004b2,stable_nature,0,100,100,100
000000000000000004b2,stable_nature,30,100,100,100
000000000000000004b2,stable_nature,50,100,100,100
000000000000000004b2,stable_nature,100,100,100,100
000000000000000004b2,stable_nature,200,100,100,100
000000000000000004b2,stable_nature,300,100,100,100
000000000000000004b2,stable_nature,500,100,96,96
000000000000000004b2,stable_nature,1000,88,91,88
000000000000000004b6,stable_nature,0,100,100,100
000000000000000004b6,stable_nature,30,100,100,100
000000000000000004b6,stable_nature,50,100,100,100
000000000000000004b6,stable_nature,100,100,100,100
000000000000000004b6,stable_nature,200,99,99,99
000000000000000004b6,stable_nature,300,99,97,97
000000000000000004b6,stable_nature,500,97,90,90
000000000000000004b6,stable_nature,1000,95,81,81
000000000000000005c1,stable_nature,0,100,100,100
000000000000000005c1,stable_nature,30,100,100,100
000000000000000005c1,stable_nature,50,100,100,100
000000000000000005c1,stable_nature,100,100,100,100
000000000000000005c1,stable_nature,200,98,100,98
000000000000000005c1,stable_nature,300,98,100,98
000000000000000005c1,stable_nature,500,97,100,97
000000000000000005c1,stable_nature,1000,88,95,88
00000000000000000631,stable_nature,0,100,100,100
00000000000000000631,stable_nature,30,100,100,100
00000000000000000631,stable_nature,50,100,100,100
00000000000000000631,stable_nature,100,99,100,99
00000000000000000631,stable_nature,200,99,100,99
00000000000000000631,stable_nature,300,99,100,99
00000000000000000631,stable_nature,500,98,100,98
00000000000000000631,stable_nature,1000,87,100,87
00000000000000000687,stable_nature,0,100,100,100
00000000000000000687,stable_nature,30,100,100,100
00000000000000000687,stable_nature,50,100,100,100
00000000000000000687,stable_nature,100,100,100,100
00000000000000000687,stable_nature,200,98,100,98
00000000000000000687,stable_nature,300,98,100,98
00000000000000000687,stable_nature,500,97,97,97
00000000000000000687,stable_nature,1000,89,93,89
000000000000000006d4,stable_nature,0,100,100,100
000000000000000006d4,stable_nature,30,100,100,100
000000000000000006d4,stable_nature,50,100,100,100
000000000000000006d4,stable_nature,100,100,100,100
000000000000000006d4,stable_nature,200,100,99,99
000000000000000006d4,stable_nature,300,100,97,97
000000000000000006d4,stable_nature,500,100,93,93
000000000000000006d4,stable_nature,1000,93,75,75
00000000000000000035,stable_crop,0,100,100,100
00000000000000000035,stable_crop,30,100,100,100
00000000000000000035,stable_crop,50,100,100,100
00000000000000000035,stable_crop,100,100,100,100
00000000000000000035,stable_crop,200,100,100,100
00000000000000000035,stable_crop,300,100,100,100
00000000000000000035,stable_crop,500,95,99,95
00000000000000000035,stable_crop,1000,85,97,85
000000000000000000ad,stable_crop,0,100,100,100
000000000000000000ad,stable_crop,30,100,100,100
000000000000000000ad,stable_crop,50,100,100,100
000000000000000000ad,stable_crop,100,100,100,100
000000000000000000ad,stable_crop,200,100,100,100
000000000000000000ad,stable_crop,300,100,97,97
000000000000000000ad,stable_crop,500,100,94,94
000000000000000000ad,stable_crop,1000,100,77,77
00000000000000000242,stable_crop,0,100,100,100
00000000000000000242,stable_crop,30,100,100,100
00000000000000000242,stable_crop,50,100,98,98
00000000000000000242,stable_crop,100,100,97,97
00000000000000000242,stable_crop,200,100,96,96
00000000000000000242,stable_crop,300,99,96,96
00000000000000000242,stable_crop,500,99,91,91
00000000000000000242,stable_crop,1000,93,79,79
000000000000000003a9,stable_crop,0,100,100,100
000000000000000003a9,stable_crop,30,100,100,100
000000000000000003a9,stable_crop,50,100,100,100
000000000000000003a9,stable_crop,100,100,100,100
000000000000000003a9,stable_crop,200,100,100,100
000000000000000003a9,stable_crop,300,100,98,98
000000000000000003a9,stable_crop,500,100,98,98
000000000000000003a9,stable_crop,1000,100,91,91
00000000000000000492,stable_crop,0,100,100,100
00000000000000000492,stable_crop,30,100,100,100
00000000000000000492,stable_crop,50,100,100,100
00000000000000000492,stable_crop,100,100,100,100
00000000000000000492,stable_crop,200,99,100,99
00000000000000000492,stable_crop,300,99,100,99
00000000000000000492,stable_crop,500,99,100,99
00000000000000000492,stable_crop,1000,98,92,92
000000000000000005d4,stable_crop,0,100,100,100
000000000000000005d4,stable_crop,30,100,100,100
000000000000000005d4,stable_crop,50,100,100,100
000000000000000005d4,stable_crop,100,100,99,99
000000000000000005d4,stable_crop,200,99,99,99
000000000000000005d4,stable_crop,300,99,99,99
000000000000000005d4,stable_crop,500,99,95,95
000000000000000005d4,stable_crop,1000,97,83,83
000000000000000006b3,stable_crop,0,100,100,100
000000000000000006b3,stable_crop,30,100,100,100
000000000000000006b3,stable_crop,50,100,100,100
000000000000000006b3,stable_crop,100,100,100,100
000000000000000006b3,stable_crop,200,99,100,99
000000000000000006b3,stable_crop,300,99,100,99
000000000000000006b3,stable_crop,500,99,99,99
000000000000000006b3,stable_crop,1000,89,93,89
00000000000000000125,stable_built,0,100,100,100
00000000000000000125,stable_built,30,100,100,100
00000000000000000125,stable_built,50,100,100,100
00000000000000000125,stable_built,100,100,100,100
00000000000000000125,stable_built,200,100,99,99
00000000000000000125,stable_built,300,99,96,96
00000000000000000125,stable_built,500,96,93,93
00000000000000000125,stable_built,1000,89,80,80
00000000000000000437,stable_built,0,100,100,100
00000000000000000437,stable_built,30,100,100,100
00000000000000000437,stable_built,50,100,100,100
00000000000000000437,stable_built,100,100,99,99
00000000000000000437,stable_built,200,100,98,98
00000000000000000437,stable_built,300,99,91,91
00000000000000000437,stable_built,500,99,78,78
00000000000000000437,stable_built,1000,94,22,22
00000000000000000446,stable_built,0,100,100,100
00000000000000000446,stable_built,30,100,100,100
00000000000000000446,stable_built,50,100,100,100
00000000000000000446,stable_built,100,100,100,100
00000000000000000446,stable_built,200,99,100,99
00000000000000000446,stable_built,300,99,100,99
00000000000000000446,stable_built,500,97,98,97
00000000000000000446,stable_built,1000,89,96,89
0000000000000000044f,stable_built,0,100,100,100
0000000000000000044f,stable_built,30,100,100,100
0000000000000000044f,stable_built,50,100,100,100
0000000000000000044f,stable_built,100,100,100,100
0000000000000000044f,stable_built,200,100,100,100
0000000000000000044f,stable_built,300,100,100,100
0000000000000000044f,stable_built,500,98,96,96
0000000000000000044f,stable_built,1000,96,76,76
000000000000000000a2,stable_nature,0,100,100,100
000000000000000000a2,stable_nature,30,100,100,100
000000000000000000a2,stable_nature,50,100,100,100
000000000000000000a2,stable_nature,100,100,100,100
000000000000000000a2,stable_nature,200,99,99,99
000000000000000000a2,stable_nature,300,98,99,98
000000000000000000a2,stable_nature,500,93,99,93
000000000000000000a2,stable_nature,1000,77,94,77
0000000000000000010a,stable_nature,0,100,100,100
0000000000000000010a,stable_nature,30,100,100,100
0000000000000000010a,stable_nature,50,100,100,100
0000000000000000010a,stable_nature,100,100,100,100
0000000000000000010a,stable_nature,200,100,100,100
0000000000000000010a,stable_nature,300,100,100,100
0000000000000000010a,stable_nature,500,99,100,99
0000000000000000010a,stable_nature,1000,93,97,93
00000000000000000155,stable_nature,0,100,100,100
00000000000000000155,stable_nature,30,100,100,100
00000000000000000155,stable_nature,50,100,100,100
00000000000000000155,stable_nature,100,100,100,100
00000000000000000155,stable_nature,200,100,100,100
00000000000000000155,stable_nature,300,100,100,100
00000000000000000155,stable_nature,500,99,100,99
00000000000000000155,stable_nature,1000,95,97,95
00000000000000000247,stable_nature,0,100,100,100
00000000000000000247,stable_nature,30,100,100,100
00000000000000000247,stable_nature,50,100,100,100
00000000000000000247,stable_nature,100,100,100,100
00000000000000000247,stable_nature,200,99,100,99
00000000000000000247,stable_nature,300,99,100,99
00000000000000000247,stable_nature,500,98,100,98
00000000000000000247,stable_nature,1000,94,100,94
00000000000000000367,stable_nature,0,100,100,100
00000000000000000367,stable_nature,30,100,100,100
00000000000000000367,stable_nature,50,100,100,100
00000000000000000367,stable_nature,100,100,100,100
00000000000000000367,stable_nature,200,100,100,100
00000000000000000367,stable_nature,300,99,100,99
00000000000000000367,stable_nature,500,98,100,98
00000000000000000367,stable_nature,1000,92,100,92
0000000000000000038a,stable_nature,0,100,100,100
0000000000000000038a,stable_nature,30,100,100,100
0000000000000000038a,stable_nature,50,100,100,100
0000000000000000038a,stable_nature,100,100,100,100
0000000000000000038a,stable_nature,200,100,100,100
0000000000000000038a,stable_nature,300,100,100,100
0000000000000000038a,stable_nature,500,99,97,97
0000000000000000038a,stable_nature,1000,95,80,80
00000000000000000417,stable_nature,0,100,100,100
00000000000000000417,stable_nature,30,100,100,100
00000000000000000417,stable_nature,50,100,100,100
00000000000000000417,stable_nature,100,100,100,100
00000000000000000417,stable_nature,200,99,100,99
00000000000000000417,stable_nature,300,99,100,99
00000000000000000417,stable_nature,500,97,100,97
00000000000000000417,stable_nature,1000,88,98,88
00000000000000000501,stable_nature,0,100,100,100
00000000000000000501,stable_nature,30,100,100,100
00000000000000000501,stable_nature,50,100,100,100
00000000000000000501,stable_nature,100,100,100,100
00000000000000000501,stable_nature,200,100,100,100
00000000000000000501,stable_nature,300,100,100,100
00000000000000000501,stable_nature,500,99,98,98
00000000000000000501,stable_nature,1000,87,94,87
000000000000000005fe,stable_nature,0,100,100,100
000000000000000005fe,stable_nature,30,100,100,100
000000000000000005fe,stable_nature,50,100,100,100
000000000000000005fe,stable_nature,100,100,100,100
000000000000000005fe,stable_nature,200,100,100,100
000000000000000005fe,stable_nature,300,100,100,100
000000000000000005fe,stable_nature,500,98,100,98
000000000000000005fe,stable_nature,1000,86,100,86
000000000000000006a3,stable_nature,0,100,100,100
000000000000000006a3,stable_nature,30,100,100,100
000000000000000006a3,stable_nature,50,100,100,100
000000000000000006a3,stable_nature,100,100,100,100
000000000000000006a3,stable_nature,200,100,100,100
000000000000000006a3,stable_nature,300,100,97,97
000000000000000006a3,stable_nature,500,99,96,96
000000000000000006a3,stable_nature,1000,94,93,93
000000000000000006cf,stable_nature,0,100,100,100
000000000000000006cf,stable_nature,30,100,100,100
000000000000000006cf,stable_nature,50,100,100,100
000000000000000006cf,stable_nature,100,100,100,100
000000000000000006cf,stable_nature,200,100,100,100
000000000000000006cf,stable_nature,300,99,100,99
000000000000000006cf,stable_nature,500,97,99,97
000000000000000006cf,stable_nature,1000,93,95,93
00000000000000000096,stable_crop,0,100,100,100
00000000000000000096,stable_crop,30,100,100,100
00000000000000000096,stable_crop,50,100,100,100
00000000000000000096,stable_crop,100,100,100,100
00000000000000000096,stable_crop,200,99,99,99
00000000000000000096,stable_crop,300,98,99,98
00000000000000000096,stable_crop,500,96,98,96
00000000000000000096,stable_crop,1000,92,94,92
00000000000000000158,stable_crop,0,100,100,100
00000000000000000158,stable_crop,30,100,100,100
00000000000000000158,stable_crop,50,100,100,100
00000000000000000158,stable_crop,100,100,100,100
00000000000000000158,stable_crop,200,100,100,100
00000000000000000158,stable_crop,300,100,100,100
00000000000000000158,stable_crop,500,97,97,97
00000000000000000158,stable_crop,1000,92,88,88
00000000000000000177,stable_crop,0,100,100,100
00000000000000000177,stable_crop,30,100,100,100
00000000000000000177,stable_crop,50,100,100,100
00000000000000000177,stable_crop,100,100,100,100
00000000000000000177,stable_crop,200,100,99,99
00000000000000000177,stable_crop,300,100,98,98
00000000000000000177,stable_crop,500,100,95,95
00000000000000000177,stable_crop,1000,95,85,85
0000000000000000023e,stable_crop,0,100,100,100
0000000000000000023e,stable_crop,30,100,100,100
0000000000000000023e,stable_crop,50,100,100,100
0000000000000000023e,stable_crop,100,99,100,99
0000000000000000023e,stable_crop,200,99,100,99
0000000000000000023e,stable_crop,300,99,100,99
0000000000000000023e,stable_crop,500,97,100,97
0000000000000000023e,stable_crop,1000,89,98,89
0000000000000000026b,stable_crop,0,100,100,100
0000000000000000026b,stable_crop,30,100,100,100
0000000000000000026b,stable_crop,50,100,100,100
0000000000000000026b,stable_crop,100,100,100,100
0000000000000000026b,stable_crop,200,100,99,99
0000000000000000026b,stable_crop,300,100,98,98
0000000000000000026b,stable_crop,500,99,96,96
0000000000000000026b,stable_crop,1000,95,87,87
000000000000000002b6,stable_crop,0,100,100,100
000000000000000002b6,stable_crop,30,100,99,99
000000000000000002b6,stable_crop,50,100,99,99
000000000000000002b6,stable_crop,100,100,99,99
000000000000000002b6,stable_crop,200,100,93,93
000000000000000002b6,stable_crop,300,100,87,87
000000000000000002b6,stable_crop,500,98,78,78
000000000000000002b6,stable_crop,1000,95,21,21
000000000000000003d4,stable_crop,0,100,100,100
000000000000000003d4,stable_crop,30,100,100,100
000000000000000003d4,stable_crop,50,100,100,100
000000000000000003d4,stable_crop,100,99,100,99
000000000000000003d4,stable_crop,200,98,100,98
000000000000000003d4,stable_crop,300,97,99,97
000000000000000003d4,stable_crop,500,96,99,96
000000000000000003d4,stable_crop,1000,91,94,91
00000000000000000414,stable_crop,0,100,100,100
00000000000000000414,stable_crop,30,100,100,100
00000000000000000414,stable_crop,50,100,100,100
00000000000000000414,stable_crop,100,100,100,100
00000000000000000414,stable_crop,200,100,100,100
00000000000000000414,stable_crop,300,100,100,100
00000000000000000414,stable_crop,500,98,100,98
00000000000000000414,stable_crop,1000,95,93,93
00000000000000000460,stable_crop,0,100,100,100
00000000000000000460,stable_crop,30,100,100,100
00000000000000000460,stable_crop,50,100,100,100
00000000000000000460,stable_crop,100,100,100,100
00000000000000000460,stable_crop,200,100,99,99
00000000000000000460,stable_crop,300,98,99,98
00000000000000000460,stable_crop,500,96,98,96
00000000000000000460,stable_crop,1000,84,97,84
00000000000000000528,stable_crop,0,100,100,100
00000000000000000528,stable_crop,30,100,100,100
00000000000000000528,stable_crop,50,100,100,100
00000000000000000528,stable_crop,100,100,100,100
00000000000000000528,stable_crop,200,100,100,100
00000000000000000528,stable_crop,300,100,95,95
00000000000000000528,stable_crop,500,100,90,90
00000000000000000528,stable_crop,1000,96,78,78
0000000000000000061e,stable_built,0,100,100,100
0000000000000000061e,stable_built,30,100,100,100
0000000000000000061e,stable_built,50,100,100,100
0000000000000000061e,stable_built,100,100,98,98
0000000000000000061e,stable_built,200,100,89,89
