parent_label,inner_m,outer_m,n_parents,n,n_pos,n_neg,mcc,f1,roc_auc,opt_threshold,good_score_median,bad_score_median
stable_nature,500,4000,669,239768,126004,113764,0.7819365935708336,0.8952361857406368,0.9609752583350525,0.4920006007926706,0.6881787315125392,0.3126226042447318
stable_nature,500,5000,688,369923,195771,174152,0.7836680387929852,0.8964408499710049,0.9616641639136232,0.4940654340830375,0.6883055664495186,0.32212023620381225
stable_nature,500,6000,694,375808,197750,178058,0.7856294963309138,0.896725492457739,0.962281000101403,0.4940942678824005,0.6885593190497301,0.3196898879728647
stable_nature,500,7000,699,378464,199230,179234,0.7869329371446716,0.8974004101134172,0.9627198136170273,0.4940942678824005,0.6895798103851338,0.3185106537299699
stable_nature,500,8000,707,381864,201491,180373,0.7887135841534492,0.8985270296103269,0.9633321474620274,0.4940942678824005,0.6920756316393515,0.31717606186149766
stable_nature,1000,2000,594,65024,31286,33738,0.7572222986251611,0.8718657068105368,0.9500899705965664,0.4917905566227634,0.6774093205786181,0.28048686695074854
stable_nature,1000,3000,637,155598,81504,74094,0.7708817437969252,0.8888861208856227,0.9565543111725384,0.4947173335814715,0.6852358195174431,0.3087404898984474
stable_nature,1000,4000,657,216924,114045,102879,0.7791429780093585,0.8936904946847467,0.9601173330345888,0.4935173140796311,0.6863917808430026,0.311405484459316
stable_nature,1000,5000,686,348440,185174,163266,0.782223843450947,0.8968720291359195,0.9613457755123225,0.4911209093516054,0.6886716337536856,0.3216544471560693
stable_nature,1000,6000,694,354824,187648,167176,0.7845758526422111,0.897423834703901,0.9620864076158498,0.4911209093516054,0.6894263874240634,0.3190313745653187
stable_nature,1000,7000,699,357407,189055,168352,0.7859621476967846,0.8981052328234193,0.9625389005992153,0.4911209093516054,0.690533954541784,0.3177579721957142
stable_nature,1000,8000,707,360703,191212,169491,0.7877859089241482,0.8992201844543402,0.9631698566489936,0.4911209093516054,0.6931022566052379,0.31637896600030946
stable_nature,2000,3000,570,83662,44183,39479,0.7576362386964471,0.8840611228752933,0.9524761085955379,0.4940257717881177,0.683194113544908,0.3036425721344254
stable_nature,2000,4000,592,141428,73472,67956,0.777447494724495,0.8915099864275527,0.9589603485056969,0.494926037181517,0.6843697924039643,0.3016479412528022
stable_nature,2000,5000,683,278163,148806,129357,0.7833399763229458,0.897535261627313,0.9615690109263719,0.4942411500592252,0.6916927136512672,0.31587478054840695
stable_nature,2000,6000,693,284651,151382,133269,0.7863632337466606,0.8982903894243162,0.9624939753199452,0.49424733665973647,0.6930611664289803,0.3125409368258339
stable_nature,2000,7000,698,286974,152529,134445,0.7878733919836989,0.8989384500373785,0.9629905015711085,0.49424733665973647,0.6940727003769448,0.3108485151607185
