parent_label,inner_m,outer_m,n,spearman_dor_ghm,spearman_p,pearson_dor_ghm,pearson_p,spearman_dor_lo_ghm,spearman_dor_lo_p,spearman_dor_hi_ghm,spearman_dor_hi_p,n_sites_valid,rank_in_class
stable_crop,4000,5000,521,0.1617289576088967,0.00020964791234115578,0.12182721101996943,0.005361740947941814,0.16468372561098749,0.00015952227986613804,0.13797702507081022,0.0015943876192202758,521,12
stable_crop,4000,6000,522,0.16737034865530578,0.00012207061969102988,0.1296859712974006,0.0029933641419309415,0.17151503409197186,8.199708800622829e-05,0.14589006733774512,0.0008284519147629186,522,15
stable_crop,4000,7000,523,0.16580325136717905,0.00013946785207284316,0.12897073335470396,0.003129240036954519,0.166308483111939,0.00013297569746575179,0.1436765671285473,0.0009841595592498574,523,13
stable_crop,4000,8000,523,0.1660220201518933,0.00013662098825807892,0.1291083174826801,0.0030971521936870175,0.16957718067097258,9.73619152546641e-05,0.14134837402281739,0.0011907965160687125,523,14
stable_nature,0,1000,497,0.11900063419772423,0.00791433275248879,0.08467584965355195,0.05924693647345794,0.11868822730397151,0.008080652935687861,0.11397426533550312,0.010997519921335132,497,38
stable_nature,0,2000,622,-0.04178807666147777,0.29808454174240656,-0.07420749393454391,0.06437735375266909,-0.037976260975332625,0.3443724576428295,-0.047291123757821935,0.23890674910782733,622,36
stable_nature,0,3000,656,-0.13357958221431007,0.0006032130511401339,-0.1616972607242803,3.1687889368516e-05,-0.13218366179269866,0.0006887958134009224,-0.13566213446302613,0.0004937230568205993,656,33
stable_nature,0,4000,673,-0.1775581504112794,3.576825089427784e-06,-0.204828204167996,8.28709772243333e-08,-0.1797163514018268,2.7077131163919997e-06,-0.17095146972770972,8.215559731759726e-06,673,28
stable_nature,0,5000,690,-0.20640199330117406,4.476989352839935e-08,-0.23669636606024685,3.055997359914036e-10,-0.21155145207742238,2.016874134866791e-08,-0.1969992357270962,1.8226909741484215e-07,690,22
stable_nature,0,6000,696,-0.2196072973907027,4.7745934820445e-09,-0.24785322618061856,3.338767838361563e-11,-0.2247037752966874,2.044177677813021e-09,-0.20972313921484395,2.3348536575453505e-08,696,16
stable_nature,0,7000,700,-0.22683800229329915,1.2779573517910152e-09,-0.25202821371677897,1.3272844612342007e-11,-0.23239240429936733,4.879578886580418e-10,-0.21821050946751203,5.429987452579763e-09,700,13
stable_nature,0,8000,706,-0.24239400769166694,6.72193314933199e-11,-0.2646476571247832,8.855306527183625e-13,-0.24719796191541277,2.7344047572981858e-11,-0.23303302509659762,3.672339113385262e-10,706,4
stable_nature,500,1000,442,0.10541928179502397,0.026676710773555972,0.05746674471861018,0.22791601440993428,0.13212487634400868,0.005400722231297071,0.07678869429348402,0.10691854533152183,442,37
stable_nature,500,2000,615,-0.05222895401254026,0.1958437784054481,-0.10204719231216627,0.01133645652808611,-0.04554673498424988,0.25940028989375474,-0.06446287088616477,0.11025762197930603,615,35
stable_nature,500,3000,651,-0.14678856864489162,0.00017097203699421466,-0.19754196294096713,3.7607391546392446e-07,-0.14787629152956683,0.00015271929371933867,-0.15668650763445938,5.945818594273401e-05,651,31
stable_nature,500,4000,669,-0.18990143666886158,7.509065119978732e-07,-0.24034695921558974,3.024913840066353e-10,-0.18986071762505374,7.550851956288734e-07,-0.18927073234562936,8.181969096644982e-07,669,25
stable_nature,500,5000,687,-0.2162686775300583,1.0274832348998077e-08,-0.2727081238499441,3.5120365344372454e-13,-0.22140632138186558,4.475331434451281e-09,-0.21906851208327052,6.5489289357448236e-09,687,19
stable_nature,500,6000,693,-0.22827008354485823,1.2110609077888553e-09,-0.28330994343046206,2.940495441896425e-14,-0.23418257709707127,4.3565838318397575e-10,-0.22772116080573374,1.3297718799867235e-09,693,12
stable_nature,500,7000,698,-0.23653437071267347,2.4840025074667347e-10,-0.2878866300541943,8.692470061726131e-15,-0.24131795947662116,1.0482397806048354e-10,-0.2366491949099993,2.433618249470323e-10,698,8
stable_nature,500,8000,706,-0.25079954648986164,1.3757176638725045e-11,-0.299539384496246,4.211809884395439e-16,-0.2569108334582995,4.1830201767395194e-12,-0.2519248136184671,1.1075220915496561e-11,706,2
stable_nature,1000,2000,594,-0.059364773043971523,0.1484376372820544,-0.10560045446578076,0.01000982355958435,-0.0536937100968447,0.19127535015524175,-0.06286788413561549,0.12589052548468313,594,34
stable_nature,1000,3000,637,-0.14852119717813556,0.00016854175263905205,-0.20534718451289968,1.710138605124631e-07,-0.15841533687058365,5.9256051118926146e-05,-0.14764912566752889,0.00018424613538337953,637,30
stable_nature,1000,4000,657,-0.19281371156135677,6.371853166766895e-07,-0.2540924752295653,3.8621250725901694e-11,-0.19979987075550484,2.4214979790330996e-07,-0.18393809635519015,2.0719236807221442e-06,657,24
stable_nature,1000,5000,685,-0.21751903219989496,8.838909198242324e-09,-0.2825922806176299,4.816789416450556e-14,-0.22672781312733645,1.954742255025079e-09,-0.216413296013757,1.0547971459477665e-08,685,18
stable_nature,1000,6000,693,-0.22864063523889278,1.1368225681267586e-09,-0.29243636593369055,3.9391344558777645e-15,-0.23551327485128354,3.447800067267891e-10,-0.2317653916327935,6.639488861875166e-10,693,11
stable_nature,1000,7000,698,-0.23686021172008187,2.343609661103821e-10,-0.2965306715542288,1.235691061275552e-15,-0.24658607530064297,3.966782273088634e-11,-0.2356837400732338,2.8902597634261173e-10,698,7
stable_nature,1000,8000,706,-0.2508708177274756,1.3569945184166885e-11,-0.30767434392499227,6.044241946835652e-17,-0.25971547601215594,2.39671536401868e-12,-0.25486988438117253,6.247164082315238e-12,706,1
stable_nature,2000,3000,570,-0.1439759173741605,0.0005651482145622861,-0.19030342547678014,4.754584328769327e-06,-0.15049570870688397,0.00031130748908862635,-0.13389518135271514,0.0013547364224525665,570,32
stable_nature,2000,4000,592,-0.18788672297673245,4.167015499465978e-06,-0.2400136142963715,3.336898723011635e-09,-0.1896370908877222,3.3753995556456654e-06,-0.17322210672507282,2.2567520780326966e-05,592,27
stable_nature,2000,5000,682,-0.21845764343367993,8.197334920338124e-09,-0.2818260280248396,6.433205175974222e-14,-0.22886052976886384,1.483170052416455e-09,-0.20861538829356288,3.827428197886397e-08,682,17
stable_nature,2000,6000,692,-0.23119920658881532,7.532391589631807e-10,-0.292365543606697,4.1879967523613415e-15,-0.24334379778864187,8.7231392593753e-11,-0.22404280399311474,2.5393753654703294e-09,692,10
stable_nature,2000,7000,697,-0.23781232027900004,2.036020069343843e-10,-0.2946677327879697,1.981446049095965e-15,-0.2514010175584183,1.6539674828707253e-11,-0.22690403081111668,1.37067247017404e-09,697,6
stable_nature,2000,8000,705,-0.250357566533882,1.5479118135726873e-11,-0.3048401706858175,1.2576954763423275e-16,-0.2622745902762177,1.4864654597793565e-12,-0.24216654977233004,7.231076442282293e-11,705,3
stable_nature,3000,4000,406,-0.23944078426837048,1.056013740129243e-06,-0.25717283002609415,1.4838710298713947e-07,-0.23591840833220146,1.5322155225906986e-06,-0.22914728431969814,3.0835826918504685e-06,406,5
stable_nature,3000,5000,675,-0.20780226190406517,5.08138583386635e-08,-0.25435277656536337,1.9916004447467557e-11,-0.2163006533652505,1.374191473146968e-08,-0.197902168844876,2.1779400880844504e-07,675,21
stable_nature,3000,6000,689,-0.22187858166977534,3.932550061982077e-09,-0.26481450747234064,1.6067009938665834e-12,-0.22720476768400147,1.6185438466637215e-09,-0.21144490703984756,2.099733921855669e-08,689,15
stable_nature,3000,7000,695,-0.22464874170424165,2.118787511370699e-09,-0.26374049380179315,1.5955991632437995e-12,-0.23387679203750183,4.338884938775709e-10,-0.21438695212964076,1.1419260119248206e-08,695,14
stable_nature,3000,8000,703,-0.23438282319861267,3.149366054081215e-10,-0.2722809710479197,2.0471477534723905e-13,-0.24288154551312446,6.741049176878235e-11,-0.22640730535467377,1.2685987527838062e-09,703,9
stable_nature,4000,5000,667,-0.16840430731389447,1.2290272681847028e-05,-0.20786377857369914,6.041309470693436e-08,-0.17241593639173292,7.531074320628562e-06,-0.16771056937949544,1.3361339585555483e-05,667,29
stable_nature,4000,6000,685,-0.1889413687652768,6.326683180260619e-07,-0.22559177165811764,2.36308465966532e-09,-0.1911278270157742,4.662898363013161e-07,-0.1875197826235483,7.700439228812609e-07,685,26
stable_nature,4000,7000,693,-0.197604073393249,1.5686714310861245e-07,-0.23113050761395754,7.410742138824561e-10,-0.20365642974794912,6.36133324912771e-08,-0.19421469902887836,2.569116532764372e-07,693,23
stable_nature,4000,8000,702,-0.21027408691647748,1.8621639324043452e-08,-0.24204284500270612,8.116080071594263e-11,-0.2186481964993865,4.804814411275098e-09,-0.21156837501908454,1.515816410935889e-08,702,20
