strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
spatial_thin_150_cap150,000000000000000004d9,built_loss,test_site,150,125,75.3396308153588,54.54688601823212,54.54688601823212,0.49391841206641957,0.4914642192322889,0.4980127956196173,0.00654857638732842
spatial_thin_150_cap150,000000000000000004eb,built_loss,test_site,149,149,65.61224620348698,63.364807229112365,63.364807229112365,0.5087085135424682,0.5049312828889096,0.5122765809700569,0.007345298081147256
spatial_thin_150_cap150,000000000000000004f7,built_loss,test_site,150,48,69.36455975642814,13.880270405195809,13.880270405195809,0.5039847405966692,0.5014356955443859,0.5074378875938252,0.006002192049439303
spatial_thin_150_cap150,000000000000000004fe,built_loss,test_site,150,72,79.95281843932636,22.1241732681295,22.1241732681295,0.5009091755837357,0.4981522094286288,0.5036356392662583,0.005483429837629505
spatial_thin_150_cap150,0000000000000000051d,built_loss,test_site,150,70,78.13513803166505,35.79123575445885,35.79123575445885,0.5005274854350814,0.4929421470812112,0.5082003016792793,0.015258154598068119
spatial_thin_150_cap150,00000000000000000559,built_loss,test_site,148,137,69.03530393371868,51.75919564056351,51.75919564056351,0.47591062116138155,0.47190487877416787,0.48189259575383225,0.009987716979664385
spatial_thin_150_cap150,00000000000000000576,built_loss,test_site,150,49,79.0609477637146,10.989792323125322,10.989792323125322,0.5334472030442315,0.5291036765858085,0.5395515719325691,0.010447895346760605
spatial_thin_150_cap150,00000000000000000577,built_loss,test_site,150,53,80.9771491429209,12.560867072512176,12.560867072512176,0.5057590261016418,0.4980757989766007,0.5109029331123162,0.012827134135715457
spatial_thin_150_cap150,0000000000000000057f,built_loss,test_site,147,15,58.15042296892187,4.261517455269212,4.261517455269212,0.5097279317421511,0.5053114951839467,0.5132385522318729,0.007927057047926178
spatial_thin_150_cap150,00000000000000000594,built_loss,test_site,150,76,77.68037558469464,36.48147695059787,36.48147695059787,0.4990857367261848,0.4911340991787422,0.5050270542077596,0.01389295502901744
spatial_thin_150_cap150,000000000000000005ad,built_loss,test_site,150,138,81.22584948266466,46.22990995104887,46.22990995104887,0.47603631324828444,0.4723935635568515,0.48190628375201355,0.009512720195162028
spatial_thin_150_cap150,000000000000000005bf,built_loss,test_site,150,110,76.34392036512465,38.24600738448366,38.24600738448366,0.514057739453807,0.5105384486856497,0.5169270577285887,0.006388609042939031
spatial_thin_150_cap150,000000000000000005cc,built_loss,test_site,121,60,48.33335554860428,19.82085085634288,19.82085085634288,0.5216180921043333,0.5194977962466371,0.5265207235432569,0.007022927296619796
spatial_thin_150_cap150,000000000000000005de,built_loss,test_site,142,113,62.3381213364195,43.91522556658233,43.91522556658233,0.5134569288135494,0.5110310878151098,0.5188094963154597,0.007778408500349943
spatial_thin_150_cap150,000000000000000005e7,built_loss,test_site,127,150,55.66263845181349,68.88894427173504,55.66263845181349,0.48133573488821346,0.47753451027410354,0.48807528302632114,0.010540772752217598
spatial_thin_150_cap150,000000000000000005f9,built_loss,test_site,150,80,78.45602967636209,22.512809894759158,22.512809894759158,0.48404090100315494,0.4791968723889587,0.4900040158980614,0.010807143509102723
spatial_thin_150_cap150,0000000000000000061c,built_loss,test_site,150,82,74.39824283014492,28.462294802709742,28.462294802709742,0.5126172614286996,0.5084236980022027,0.5159945307255785,0.0075708327233758865
spatial_thin_150_cap150,00000000000000000624,built_loss,test_site,136,27,56.011166710690105,7.115165193805425,7.115165193805425,0.49895311329381276,0.49094372173568857,0.5044658125640361,0.013522090828347544
spatial_thin_150_cap150,00000000000000000626,built_loss,test_site,141,128,71.32733713787114,38.95515573202793,38.95515573202793,0.49965547214479034,0.49528997134070374,0.5053301391767581,0.010040167836054326
spatial_thin_150_cap150,0000000000000000062a,built_loss,test_site,150,137,62.63628980462462,48.922589774932746,48.922589774932746,0.49229753266698695,0.48847586160520634,0.49621716527559634,0.0077413036703899984
spatial_thin_150_cap150,00000000000000000636,built_loss,test_site,150,87,72.79645205716064,33.90502521274969,33.90502521274969,0.5057263283864556,0.4981480695367932,0.5171728614945093,0.01902479195771606
spatial_thin_150_cap150,0000000000000000064a,built_loss,test_site,150,21,81.07483626245984,4.335752955246094,4.335752955246094,0.5324979623497672,0.5292059031522781,0.5356834437197457,0.006477540567467632
spatial_thin_150_cap150,0000000000000000064d,built_loss,test_site,150,65,75.54030587445067,27.274463001883753,27.274463001883753,0.5135394804554492,0.5098667163389647,0.516876501941086,0.007009785602121288
spatial_thin_150_cap150,00000000000000000694,built_loss,test_site,150,103,70.02058252147243,35.074418001780316,35.074418001780316,0.5308275131879581,0.5268493984717916,0.5351713080991014,0.008321909627309831
