size,seed,parent_id,parent_label,n_eff_min,dor,ci_width
10,1,0000000000000000044b,crop_loss,5.784250479319702,0.6279744938134323,0.19161127908136838
10,1,0000000000000000046c,crop_loss,8.986193527545026,0.28847005594574826,0.36348472397869
10,1,00000000000000000480,crop_loss,5.49064665057587,0.8697368488902958,0.21478388846193786
10,1,00000000000000000483,crop_loss,3.7090176449047076,0.6888631936624611,0.24459871980027015
10,1,00000000000000000485,crop_loss,9.701216773151396,0.6603071270667474,0.196519372272845
10,1,00000000000000000497,crop_loss,9.34411301048654,0.27951327589295566,0.18869102476784233
10,1,0000000000000000049b,crop_loss,8.625003185915341,0.36789490245195666,0.1347217341989161
10,1,000000000000000004a1,crop_loss,7.812322841706304,0.3155031705248388,0.20748007168703064
10,1,000000000000000004e7,crop_loss,8.348102012575364,0.45679756161605944,0.12359936276266342
10,1,000000000000000004e9,crop_loss,8.673086612592096,0.4976231317816354,0.486578883392801
10,1,000000000000000004ee,crop_loss,6.175486108221744,0.3863295028791933,0.3309206072323277
10,1,000000000000000004f9,crop_loss,8.455044599734578,0.5584213750241406,0.3213036589283434
10,1,00000000000000000517,crop_loss,9.069358745404577,0.19982021310975084,0.4532029033431515
10,1,00000000000000000538,crop_loss,1.0704694889936275,0.35848539689260733,0.27243437555266525
10,1,0000000000000000057e,crop_loss,3.23892065548363,0.5827371409535125,0.1459071175835338
10,1,000000000000000005d1,crop_loss,4.763630219432199,0.1851037622095547,0.3634410787377825
10,1,00000000000000000611,crop_loss,9.38564284741346,0.6676787626671055,0.21918122454561517
10,1,0000000000000000062f,crop_loss,8.735929336573284,0.4143714089136736,0.4004352838055326
10,1,00000000000000000632,crop_loss,5.26154998780429,0.07395851952537283,0.08117747471516135
10,1,0000000000000000063e,crop_loss,8.709301351505447,0.27231736712608395,0.22822978975923416
10,1,00000000000000000655,crop_loss,7.223333785520594,0.5080845861831026,0.4791099782761862
10,1,00000000000000000697,crop_loss,8.341252234749515,0.6948708964013846,0.17239993189417613
10,1,00000000000000000698,crop_loss,7.745761983539021,0.4077286291184563,0.19158163859152388
10,1,000000000000000006a8,crop_loss,7.127570503250954,0.2828953899586084,0.22530803742564537
10,1,000000000000000006b4,crop_loss,9.13911687480656,0.5167179681578861,0.2979925734523725
10,1,000000000000000006be,crop_loss,5.840810716748746,0.4236227609100267,0.350718681321029
10,1,000000000000000006c0,crop_loss,3.2351726895987714,0.22589744626650057,0.37674730185799377
10,1,000000000000000006ce,crop_loss,6.373340058623191,0.6648141428070201,0.21409800172033022
10,1,000000000000000006d9,crop_loss,7.537774581457277,0.26561048529686765,0.1850045730893861
10,1,000000000000000006e5,crop_loss,8.371890493212815,0.6171178631755025,0.29438168045127244
10,1,00000000000000000151,built_loss,5.563955985119014,0.2616276443105411,0.1354424954514559
10,1,000000000000000001be,built_loss,4.629071143657272,0.6888538689302994,0.2636778094143055
10,1,0000000000000000034d,built_loss,2.651319269024367,0.42930973746242385,0.13971948502042014
10,1,000000000000000003c7,crop_loss,7.247576951064792,0.6832016211725791,0.26285976610988326
10,1,0000000000000000004a,built_loss,6.677665902705255,0.4684432984729741,0.08041706896066264
10,1,00000000000000000206,built_loss,8.701454065929061,0.7264596482168025,0.6432149832269255
10,1,000000000000000002a4,built_loss,6.753425637950287,0.3948120077649884,0.1953932249328557
10,1,000000000000000004f5,built_loss,5.056009504248726,0.5145516700515365,0.25134607487536836
10,1,000000000000000002cc,crop_loss,9.50474270223529,0.39950720427514974,0.5810651256434858
10,1,000000000000000006cc,crop_loss,9.068494744959525,0.3605471185472541,0.2020398976116024
